	index	stat_comp	pval_comp	fdr_comp	df.test_comp	df.dna_comp	df.rna.full_comp	df.rna.red_comp	logFC_comp	dupe_info	is_ctrl	tile_type	native_status
2319	3641__WILDTYPE_SNP_INDIV	0.9711378733327359	0.324396560460136	0.597382614600228	1.0	26.0	5.0	4.0	0.546461311469992	3641	sequence	WILDTYPE_SNP_INDIV	no effect
2320	3061__WILDTYPE_SNP_INDIV	2.4913501103346802	0.11447348700945	0.342279292310499	1.0	26.0	5.0	4.0	0.467088760806645	3061	sequence	WILDTYPE_SNP_INDIV	no effect
2321	2738__WILDTYPE_SNP_INDIV	0.0457438102653214	0.8306421759791329	0.922043096459179	1.0	25.0	5.0	4.0	0.0987750521521083	2738	sequence	WILDTYPE_SNP_INDIV	no effect
2322	510__WILDTYPE_SNP_INDIV	0.234959142806474	0.6278708322177421	0.818415028053547	1.0	26.0	5.0	4.0	-0.14637310407059803	510	sequence	WILDTYPE_SNP_INDIV	no effect
2323	272__WILDTYPE_SNP_INDIV	2.85745328255518	0.0909513915874896	0.30544137734665	1.0	25.0	5.0	4.0	-0.7913905957802201	272	sequence	WILDTYPE_SNP_INDIV	no effect
2324	2854__WILDTYPE_SNP_INDIV	0.000719036738246359	0.97860740059533	0.988281045781355	1.0	26.0	5.0	4.0	0.0087330778335846	2854	sequence	WILDTYPE_SNP_INDIV	no effect
2325	4516__WILDTYPE_SNP_INDIV	0.22637925325295802	0.634221651873041	0.8225888906517119	1.0	23.0	5.0	4.0	-0.21311174001026897	4516	sequence	WILDTYPE_SNP_INDIV	no effect
2326	2935__WILDTYPE_SNP_INDIV	1.37198164565143	0.24147170118909697	0.5121367534054311	1.0	26.0	5.0	4.0	-0.222802149916201	2935	sequence	WILDTYPE_SNP_INDIV	no effect
2327	1193__WILDTYPE_SNP_INDIV	0.15327491141897598	0.6954251767389039	0.855071848109146	1.0	26.0	5.0	4.0	-0.104753773352724	1193	sequence	WILDTYPE_SNP_INDIV	no effect
2328	3186__WILDTYPE_SNP_INDIV	0.0931450522475643	0.760216312474394	0.8864433924918459	1.0	26.0	5.0	4.0	0.0815464218568868	3186	sequence	WILDTYPE_SNP_INDIV	no effect
2329	1521__WILDTYPE_SNP_INDIV	0.612763909131672	0.433749043394285	0.689487134564151	1.0	26.0	5.0	4.0	-0.33112686204583397	1521	sequence	WILDTYPE_SNP_INDIV	no effect
2330	3979__WILDTYPE_SNP_INDIV	1.9773365341168299	0.15967127877211904	0.41194174567553604	1.0	26.0	5.0	4.0	-0.5340031039185611	3979	sequence	WILDTYPE_SNP_INDIV	no effect
2331	2938__WILDTYPE_SNP_INDIV	0.916300012304646	0.338448347297169	0.606049857716087	1.0	26.0	5.0	4.0	0.398516301451879	2938	sequence	WILDTYPE_SNP_INDIV	no effect
2332	647__WILDTYPE_SNP_INDIV	0.13372508590100599	0.7146005824582871	0.864910011404116	1.0	26.0	5.0	4.0	-0.0832321514007687	647	sequence	WILDTYPE_SNP_INDIV	no effect
2333	608__WILDTYPE_SNP_INDIV	7.207420410125001	0.00726027694429515	0.0691310893961754	1.0	26.0	5.0	4.0	0.7017732416932521	608	sequence	WILDTYPE_SNP_INDIV	no effect
2334	3053__WILDTYPE_SNP_INDIV	6.0436054498434295	0.0139567526721658	0.10320255173146901	1.0	25.0	5.0	4.0	-1.17155726088126	3053	sequence	WILDTYPE_SNP_INDIV	no effect
2335	1107__WILDTYPE_SNP_INDIV	0.071884366851009	0.7886126465712242	0.899720605450721	1.0	26.0	5.0	4.0	0.0736263214805852	1107	sequence	WILDTYPE_SNP_INDIV	no effect
2336	181__WILDTYPE_SNP_INDIV	0.0623780055880161	0.802776131955055	0.9077574592960199	1.0	26.0	5.0	4.0	-0.0421387465152813	181	sequence	WILDTYPE_SNP_INDIV	no effect
2337	445__WILDTYPE_SNP_INDIV	0.97497548838578	0.32344243332659	0.596541213502808	1.0	26.0	5.0	4.0	-0.28310440922061997	445	sequence	WILDTYPE_SNP_INDIV	no effect
2338	944__WILDTYPE_SNP_INDIV	3.1614650203537202	0.0753954947056322	0.274108317494189	1.0	26.0	5.0	4.0	0.33392199975834197	944	sequence	WILDTYPE_SNP_INDIV	no effect
2339	4229__WILDTYPE_SNP_INDIV	5.5950226263185	0.018011578461238	0.11940310111141499	1.0	26.0	5.0	4.0	0.34489827488997804	4229	sequence	WILDTYPE_SNP_INDIV	no effect
2340	2031__WILDTYPE_SNP_INDIV	22.0455136146634	2.66261288110694e-06	0.000228176414579146	1.0	26.0	5.0	4.0	-1.2732918124738402	2031	sequence	WILDTYPE_SNP_INDIV	significant effect
2341	1287__WILDTYPE_SNP_INDIV	0.00255466264025017	0.959689149729482	0.981994760088824	1.0	26.0	5.0	4.0	-0.0166038817067784	1287	sequence	WILDTYPE_SNP_INDIV	no effect
2342	1888__WILDTYPE_SNP_INDIV	2.6644023471672003	0.102616364060675	0.325760334538315	1.0	24.0	5.0	4.0	0.5813993043676441	1888	sequence	WILDTYPE_SNP_INDIV	no effect
2343	2944__WILDTYPE_SNP_INDIV	7.10724272076004	0.0076773109307736705	0.0721006167451719	1.0	26.0	5.0	4.0	0.9333420603499879	2944	sequence	WILDTYPE_SNP_INDIV	no effect
2344	1840__WILDTYPE_SNP_INDIV	0.0505608828802906	0.82209015420974	0.917727024505727	1.0	25.0	5.0	4.0	-0.0544947282761258	1840	sequence	WILDTYPE_SNP_INDIV	no effect
2345	1060__WILDTYPE_SNP_INDIV	0.544538772236365	0.46055777512126095	0.7084028085919659	1.0	26.0	5.0	4.0	-0.26607457262525197	1060	sequence	WILDTYPE_SNP_INDIV	no effect
2346	3013__WILDTYPE_SNP_INDIV	1.55054345726444	0.21305522980083302	0.484974014687384	1.0	26.0	5.0	4.0	0.39736661498312803	3013	sequence	WILDTYPE_SNP_INDIV	no effect
2347	1954__WILDTYPE_SNP_INDIV	1.84802762056734	0.174012968125741	0.43067985251956103	1.0	26.0	5.0	4.0	0.49179871172327505	1954	sequence	WILDTYPE_SNP_INDIV	no effect
2348	2147__WILDTYPE_SNP_INDIV	2.16857406497411	0.14085678992848003	0.382986818621402	1.0	26.0	5.0	4.0	0.35119645259149895	2147	sequence	WILDTYPE_SNP_INDIV	no effect
2349	93__WILDTYPE_SNP_INDIV	0.94317782806138	0.331461923390924	0.601620941888444	1.0	26.0	5.0	4.0	-0.268722199131452	93	sequence	WILDTYPE_SNP_INDIV	no effect
2350	3576__WILDTYPE_SNP_INDIV	0.0695516611299354	0.7919906824679158	0.902365452318027	1.0	25.0	5.0	4.0	-0.124346846356366	3576	sequence	WILDTYPE_SNP_INDIV	no effect
2351	4266__WILDTYPE_SNP_INDIV	0.5933052233378929	0.44114384798944606	0.6946145370459561	1.0	23.0	5.0	4.0	0.519014642250063	4266	sequence	WILDTYPE_SNP_INDIV	no effect
2352	433__WILDTYPE_SNP_INDIV	1.93100348248254	0.16464870067597598	0.41779261878624396	1.0	26.0	5.0	4.0	0.332520849807283	433	sequence	WILDTYPE_SNP_INDIV	no effect
2353	2440__WILDTYPE_SNP_INDIV	0.37258474459781604	0.541598720968742	0.764862417812813	1.0	24.0	5.0	4.0	-0.22774037697311497	2440	sequence	WILDTYPE_SNP_INDIV	no effect
2354	962__WILDTYPE_SNP_INDIV	0.00135871803877308	0.9705960013770841	0.986525276099588	1.0	26.0	5.0	4.0	0.009824002589926441	962	sequence	WILDTYPE_SNP_INDIV	no effect
2355	2947__WILDTYPE_SNP_INDIV	1.2083595847148	0.271657245447296	0.544819075995007	1.0	26.0	5.0	4.0	0.247040207707907	2947	sequence	WILDTYPE_SNP_INDIV	no effect
2356	3441__WILDTYPE_SNP_INDIV	2.99493005602835	0.0835255194448958	0.290252692118794	1.0	26.0	5.0	4.0	0.5532157639778531	3441	sequence	WILDTYPE_SNP_INDIV	no effect
2357	265__WILDTYPE_SNP_INDIV	8.32581111035825	0.00390856820476487	0.0476071543519457	1.0	26.0	5.0	4.0	0.7478869342454371	265	sequence	WILDTYPE_SNP_INDIV	significant effect
2358	982__WILDTYPE_SNP_INDIV	0.328061652832389	0.566802692403499	0.7809607007879379	1.0	12.0	5.0	4.0	0.4433948948173089	982	sequence	WILDTYPE_SNP_INDIV	no effect
2359	3776__WILDTYPE_SNP_INDIV	0.0428604507554837	0.8359882592292192	0.924189738779318	1.0	18.0	5.0	4.0	0.17515029773898497	3776	sequence	WILDTYPE_SNP_INDIV	no effect
2360	4420__WILDTYPE_SNP_INDIV	2.53433569524623	0.111393759319701	0.33758809760941305	1.0	25.0	5.0	4.0	0.4019957152463621	4420	sequence	WILDTYPE_SNP_INDIV	no effect
2361	188__WILDTYPE_SNP_INDIV	2.32481941149172	0.127324996156341	0.363061590347167	1.0	26.0	5.0	4.0	0.317173382734688	188	sequence	WILDTYPE_SNP_INDIV	no effect
2362	3672__WILDTYPE_SNP_INDIV	0.0416073477506416	0.8383700717007141	0.924905281400397	1.0	23.0	5.0	4.0	0.0841929755574656	3672	sequence	WILDTYPE_SNP_INDIV	no effect
2363	3951__WILDTYPE_SNP_INDIV	1.2460091490729601	0.264316079286175	0.536524649567758	1.0	26.0	5.0	4.0	-0.14666481640315102	3951	sequence	WILDTYPE_SNP_INDIV	no effect
2364	3764__WILDTYPE_SNP_INDIV	2.6976983424922003	0.10049322838639099	0.32323525672003495	1.0	8.0	5.0	4.0	1.75776222286043	3764	sequence	WILDTYPE_SNP_INDIV	no effect
2365	1744__WILDTYPE_SNP_INDIV	0.30381107417360903	0.581503025262472	0.7903546130151009	1.0	26.0	5.0	4.0	-0.12019233954425501	1744	sequence	WILDTYPE_SNP_INDIV	no effect
2366	956__WILDTYPE_SNP_INDIV	0.328779518183808	0.566378637265349	0.7809607007879379	1.0	10.0	5.0	4.0	0.601868224346343	956	sequence	WILDTYPE_SNP_INDIV	no effect
2367	3884__WILDTYPE_SNP_INDIV	8.49699510632217	0.00355733487196151	0.0445734988264837	1.0	26.0	5.0	4.0	0.877172974083125	3884	sequence	WILDTYPE_SNP_INDIV	significant effect
2368	2923__WILDTYPE_SNP_INDIV	0.285129862668555	0.5933584666047479	0.7976266894219008	1.0	25.0	5.0	4.0	-0.257880706349025	2923	sequence	WILDTYPE_SNP_INDIV	no effect
2369	3436__WILDTYPE_SNP_INDIV	0.6967952201260911	0.40386264655685	0.661254466334467	1.0	23.0	5.0	4.0	0.35735805455766	3436	sequence	WILDTYPE_SNP_INDIV	no effect
2370	908__WILDTYPE_SNP_INDIV	0.0029529355224440198	0.956663548721987	0.9810413332481851	1.0	26.0	5.0	4.0	-0.010029341258587	908	sequence	WILDTYPE_SNP_INDIV	no effect
2371	2496__WILDTYPE_SNP_INDIV	0.0183086602660296	0.892367175774193	0.951448583990303	1.0	26.0	5.0	4.0	0.0283943757034186	2496	sequence	WILDTYPE_SNP_INDIV	no effect
2372	2198__WILDTYPE_SNP_INDIV	1.7681705104823797	0.18360865491751802	0.442116374786336	1.0	26.0	5.0	4.0	0.290804041549306	2198	sequence	WILDTYPE_SNP_INDIV	no effect
2373	2532__WILDTYPE_SNP_INDIV	5.338138338373031	0.0208637427500498	0.12986394482164598	1.0	26.0	5.0	4.0	0.32982072652883804	2532	sequence	WILDTYPE_SNP_INDIV	no effect
2374	2096__WILDTYPE_SNP_INDIV	5.68845805803176	0.0170768531936098	0.11575115603973599	1.0	24.0	5.0	4.0	0.7743979572926809	2096	sequence	WILDTYPE_SNP_INDIV	no effect
2375	2006__WILDTYPE_SNP_INDIV	0.998354531159521	0.317708990996245	0.59049178149027	1.0	26.0	5.0	4.0	-0.31971816573721196	2006	sequence	WILDTYPE_SNP_INDIV	no effect
2376	496__WILDTYPE_SNP_INDIV	1.4504153650642602	0.22846131537030898	0.5035440523681161	1.0	19.0	5.0	4.0	0.691094465836433	496	sequence	WILDTYPE_SNP_INDIV	no effect
2377	1131__WILDTYPE_SNP_INDIV	4.05070855545497	0.044152808988147996	0.19970719164384695	1.0	11.0	5.0	4.0	-2.68873825408431	1131	sequence	WILDTYPE_SNP_INDIV	no effect
2378	2907__WILDTYPE_SNP_INDIV	0.9978480842888191	0.317831769322123	0.59049178149027	1.0	11.0	5.0	4.0	-0.9230422708141122	2907	sequence	WILDTYPE_SNP_INDIV	no effect
2379	2136__WILDTYPE_SNP_INDIV	0.35296146926066296	0.5524414826224611	0.7717859645151579	1.0	26.0	5.0	4.0	0.16438832864346	2136	sequence	WILDTYPE_SNP_INDIV	no effect
2380	3917__WILDTYPE_SNP_INDIV	1.06674525878259	0.30168177368767196	0.574740306441896	1.0	24.0	5.0	4.0	0.501081883526402	3917	sequence	WILDTYPE_SNP_INDIV	no effect
2381	3844__WILDTYPE_SNP_INDIV	0.200051839145999	0.654679006209816	0.8334843507817901	1.0	26.0	5.0	4.0	0.0772975678516523	3844	sequence	WILDTYPE_SNP_INDIV	no effect
2382	4551__WILDTYPE_SNP_INDIV	0.341650387912523	0.558878132373289	0.776623844677895	1.0	26.0	5.0	4.0	0.169606717192624	4551	sequence	WILDTYPE_SNP_INDIV	no effect
2383	3091__WILDTYPE_SNP_INDIV	0.11190191501600599	0.737989135921242	0.8755359597108829	1.0	26.0	5.0	4.0	-0.0731687257519596	3091	sequence	WILDTYPE_SNP_INDIV	no effect
2384	2941__WILDTYPE_SNP_INDIV	2.62133728892104	0.105435549689339	0.3304932743038139	1.0	26.0	5.0	4.0	0.338291005352287	2941	sequence	WILDTYPE_SNP_INDIV	no effect
2385	1396__WILDTYPE_SNP_INDIV	1.0107481260311	0.31472367787373307	0.5877882329887579	1.0	24.0	5.0	4.0	-0.37202118784157107	1396	sequence	WILDTYPE_SNP_INDIV	no effect
2386	1238__WILDTYPE_SNP_INDIV	1.3579772622624697	0.24388834750035604	0.5131171326848779	1.0	26.0	5.0	4.0	0.370102484884561	1238	sequence	WILDTYPE_SNP_INDIV	no effect
2387	4540__WILDTYPE_SNP_INDIV	0.347839291023774	0.555338810790198	0.774054880331734	1.0	26.0	5.0	4.0	-0.0942111314220333	4540	sequence	WILDTYPE_SNP_INDIV	no effect
2388	2689__WILDTYPE_SNP_INDIV	0.24525966812507197	0.6204328485881221	0.814625783960164	1.0	20.0	5.0	4.0	0.32470860596491696	2689	sequence	WILDTYPE_SNP_INDIV	no effect
2389	3554__WILDTYPE_SNP_INDIV	10.136546423204699	0.0014535824495206801	0.0249626282395637	1.0	25.0	5.0	4.0	-1.06489797297015	3554	sequence	WILDTYPE_SNP_INDIV	significant effect
2390	3205__WILDTYPE_SNP_INDIV	1.8573357358236497	0.17293260971430802	0.429112509834005	1.0	26.0	5.0	4.0	0.548728387201817	3205	sequence	WILDTYPE_SNP_INDIV	no effect
2391	348__WILDTYPE_SNP_INDIV	0.0981573331407617	0.754052212884498	0.88355839385655	1.0	21.0	5.0	4.0	-0.162953714977449	348	sequence	WILDTYPE_SNP_INDIV	no effect
2392	505__WILDTYPE_SNP_INDIV	4.14554764845707	0.0417441501091797	0.192996316352556	1.0	26.0	5.0	4.0	0.525150918094561	505	sequence	WILDTYPE_SNP_INDIV	no effect
2393	1300__WILDTYPE_SNP_INDIV	2.36024733685508	0.12446245417505901	0.36003334393375896	1.0	26.0	5.0	4.0	0.296351416844803	1300	sequence	WILDTYPE_SNP_INDIV	no effect
2394	2222__WILDTYPE_SNP_INDIV	0.00436256839702764	0.9473382236225691	0.977115430167322	1.0	26.0	5.0	4.0	-0.0201020736957411	2222	sequence	WILDTYPE_SNP_INDIV	no effect
2395	3266__WILDTYPE_SNP_INDIV	9.135074727698788	0.0025075521841036	0.034779603848303996	1.0	26.0	5.0	4.0	0.6425142952900589	3266	sequence	WILDTYPE_SNP_INDIV	significant effect
2396	1463__WILDTYPE_SNP_INDIV	6.857782531743849	0.0088256007981107	0.0778156769264253	1.0	26.0	5.0	4.0	-0.9698861505487671	1463	sequence	WILDTYPE_SNP_INDIV	no effect
2397	3901__WILDTYPE_SNP_INDIV	0.0124918026715477	0.911008365197076	0.960348715231881	1.0	25.0	5.0	4.0	-0.0419037851473072	3901	sequence	WILDTYPE_SNP_INDIV	no effect
2398	2345__WILDTYPE_SNP_INDIV	0.0897675990447624	0.7644728134219431	0.8887366840145121	1.0	26.0	5.0	4.0	-0.09029023892998699	2345	sequence	WILDTYPE_SNP_INDIV	no effect
2399	1446__WILDTYPE_SNP_INDIV	0.0195664890957801	0.888754592641617	0.9495356624831299	1.0	15.0	5.0	4.0	0.09213970570452001	1446	sequence	WILDTYPE_SNP_INDIV	no effect
2400	2356__WILDTYPE_SNP_INDIV	6.814274809052111	0.00904320202188191	0.0786963405177956	1.0	24.0	5.0	4.0	1.57895084944315	2356	sequence	WILDTYPE_SNP_INDIV	no effect
2401	54__WILDTYPE_SNP_INDIV	8.18213670472574	0.0042304900041830705	0.0501286951359865	1.0	25.0	5.0	4.0	1.1689367705907	54	sequence	WILDTYPE_SNP_INDIV	no effect
2402	4205__WILDTYPE_SNP_INDIV	3.04272628146191	0.0810996085450579	0.2851997354348	1.0	25.0	5.0	4.0	-0.615369633881409	4205	sequence	WILDTYPE_SNP_INDIV	no effect
2403	1925__WILDTYPE_SNP_INDIV	1.24832979075177	0.26387171809808296	0.536524649567758	1.0	24.0	5.0	4.0	0.474924641955515	1925	sequence	WILDTYPE_SNP_INDIV	no effect
2404	4257__WILDTYPE_SNP_INDIV	0.3717344418009821	0.542060363407946	0.764877296087837	1.0	24.0	5.0	4.0	0.250245508119237	4257	sequence	WILDTYPE_SNP_INDIV	no effect
2405	1595__WILDTYPE_SNP_INDIV	7.081630063228889	0.00778781351926703	0.0727115118267753	1.0	26.0	5.0	4.0	0.7298380590167428	1595	sequence	WILDTYPE_SNP_INDIV	no effect
2406	3235__WILDTYPE_SNP_INDIV	3.04230661616725	0.0811205748840386	0.2851997354348	1.0	24.0	5.0	4.0	-0.790740235253816	3235	sequence	WILDTYPE_SNP_INDIV	no effect
2407	963__WILDTYPE_SNP_INDIV	0.57317727350528	0.44899910768166496	0.699544645315813	1.0	26.0	5.0	4.0	-0.181080571313917	963	sequence	WILDTYPE_SNP_INDIV	no effect
2408	1805__WILDTYPE_SNP_INDIV	5.3018280174583206	0.0213030558902821	0.1313472839934	1.0	23.0	5.0	4.0	1.18283575640398	1805	sequence	WILDTYPE_SNP_INDIV	no effect
2409	258__WILDTYPE_SNP_INDIV	7.45832588530402	0.006314370338374079	0.0633946929997013	1.0	26.0	5.0	4.0	0.54387653541702	258	sequence	WILDTYPE_SNP_INDIV	no effect
2410	2418__WILDTYPE_SNP_INDIV	30.6765987001863	3.04819202057356e-08	4.71879790539758e-06	1.0	26.0	5.0	4.0	1.83413003163598	2418	sequence	WILDTYPE_SNP_INDIV	significant effect
2411	331__WILDTYPE_SNP_INDIV	0.963429485215784	0.326324331329518	0.597566742143409	1.0	26.0	5.0	4.0	-0.249867929563515	331	sequence	WILDTYPE_SNP_INDIV	no effect
2412	556__WILDTYPE_SNP_INDIV	5.174592642082191	0.0229195449066871	0.136296029748688	1.0	26.0	5.0	4.0	0.4758542728186861	556	sequence	WILDTYPE_SNP_INDIV	no effect
2413	3768__WILDTYPE_SNP_INDIV	0.25569715307347	0.613091800294796	0.8100608298921241	1.0	26.0	5.0	4.0	-0.158446783190262	3768	sequence	WILDTYPE_SNP_INDIV	no effect
2414	1311__WILDTYPE_SNP_INDIV	2.13999987046873	0.143501903505591	0.38864422914623603	1.0	25.0	5.0	4.0	-0.46848134932327	1311	sequence	WILDTYPE_SNP_INDIV	no effect
2415	1045__WILDTYPE_SNP_INDIV	0.000984841513513857	0.974964748742027	0.987419348730076	1.0	22.0	5.0	4.0	0.0225046576352308	1045	sequence	WILDTYPE_SNP_INDIV	no effect
2416	1104__WILDTYPE_SNP_INDIV	1.5014655531472298	0.22044600027274103	0.49412440696351395	1.0	26.0	5.0	4.0	0.19915237434089803	1104	sequence	WILDTYPE_SNP_INDIV	no effect
2417	3594__WILDTYPE_SNP_INDIV	0.00229444184697059	0.9617956744551179	0.982054774831938	1.0	26.0	5.0	4.0	0.0117036060256344	3594	sequence	WILDTYPE_SNP_INDIV	no effect
2418	2380__WILDTYPE_SNP_INDIV	3.88563620119794	0.0487008078445409	0.21026421086599997	1.0	25.0	5.0	4.0	-0.561875307983915	2380	sequence	WILDTYPE_SNP_INDIV	no effect
2419	2601__WILDTYPE_SNP_INDIV	1.2399737427008402	0.265476114305131	0.538242447211797	1.0	10.0	5.0	4.0	0.7340504696144621	2601	sequence	WILDTYPE_SNP_INDIV	no effect
2420	1304__WILDTYPE_SNP_INDIV	1.99325873567636	0.158000566579989	0.409235368194805	1.0	23.0	5.0	4.0	0.8591152007321641	1304	sequence	WILDTYPE_SNP_INDIV	no effect
2421	1597__WILDTYPE_SNP_INDIV	4.50188782144778	0.0338574552424374	0.17079718465700303	1.0	24.0	5.0	4.0	0.78254888719253	1597	sequence	WILDTYPE_SNP_INDIV	no effect
2422	1048__WILDTYPE_SNP_INDIV	2.3356958251786204	0.12643848114702602	0.3618968498191649	1.0	26.0	5.0	4.0	0.46638199893216903	1048	sequence	WILDTYPE_SNP_INDIV	no effect
2423	3727__WILDTYPE_SNP_INDIV	0.38387533565557397	0.535536484883675	0.761735181994403	1.0	6.0	5.0	4.0	0.84009280695629	3727	sequence	WILDTYPE_SNP_INDIV	no effect
2424	3634__WILDTYPE_SNP_INDIV	0.0231014666525908	0.879193508542658	0.9468368609933341	1.0	8.0	5.0	4.0	0.12821738020570597	3634	sequence	WILDTYPE_SNP_INDIV	no effect
2425	2805__WILDTYPE_SNP_INDIV	0.0848859014042773	0.770782234780123	0.8923966090976619	1.0	21.0	5.0	4.0	-0.13614775104563498	2805	sequence	WILDTYPE_SNP_INDIV	no effect
2426	3388__WILDTYPE_SNP_INDIV	0.69197259727548	0.40549423662986894	0.6627952457720501	1.0	26.0	5.0	4.0	0.25567311321670605	3388	sequence	WILDTYPE_SNP_INDIV	no effect
2427	344__WILDTYPE_SNP_INDIV	6.38940276536232	0.0114803648131815	0.0906155768724635	1.0	25.0	5.0	4.0	1.03963087218583	344	sequence	WILDTYPE_SNP_INDIV	no effect
2428	1846__WILDTYPE_SNP_INDIV	0.00161192188124915	0.9679745386650741	0.985066496616389	1.0	26.0	5.0	4.0	-0.0103533079954009	1846	sequence	WILDTYPE_SNP_INDIV	no effect
2429	3012__WILDTYPE_SNP_INDIV	2.1156646258236798	0.14579874570969	0.39220189498924	1.0	26.0	5.0	4.0	-0.4798397535890929	3012	sequence	WILDTYPE_SNP_INDIV	no effect
2430	2558__WILDTYPE_SNP_INDIV	1.54295814576471	0.21417802763316102	0.48666683456985704	1.0	26.0	5.0	4.0	0.38720273236652003	2558	sequence	WILDTYPE_SNP_INDIV	no effect
2431	1755__WILDTYPE_SNP_INDIV	2.54435864765901	0.11068884962122601	0.336929877617969	1.0	26.0	5.0	4.0	0.519106101258882	1755	sequence	WILDTYPE_SNP_INDIV	no effect
2432	263__WILDTYPE_SNP_INDIV	7.08338046026029	0.00778021013879607	0.0727115118267753	1.0	26.0	5.0	4.0	0.606835532803326	263	sequence	WILDTYPE_SNP_INDIV	no effect
2433	611__WILDTYPE_SNP_INDIV	0.6764924769537399	0.410797149958317	0.66827644835592	1.0	24.0	5.0	4.0	0.44912929992393796	611	sequence	WILDTYPE_SNP_INDIV	no effect
2434	4609__WILDTYPE_SNP_INDIV	0.00113964267529809	0.973069654235879	0.9873770488024158	1.0	25.0	5.0	4.0	0.0138698118596062	4609	sequence	WILDTYPE_SNP_INDIV	no effect
2435	217__WILDTYPE_SNP_INDIV	13.947017180993301	0.000188035777052776	0.0064216464539802705	1.0	26.0	5.0	4.0	1.7180842462176	217	sequence	WILDTYPE_SNP_INDIV	significant effect
2436	78__WILDTYPE_SNP_INDIV	0.0370330473674585	0.8473977786114619	0.9284616300357091	1.0	26.0	5.0	4.0	-0.0367936331408946	78	sequence	WILDTYPE_SNP_INDIV	no effect
2437	3556__WILDTYPE_SNP_INDIV	0.10033118635055902	0.751432558914399	0.883022829171761	1.0	26.0	5.0	4.0	0.0641683150415766	3556	sequence	WILDTYPE_SNP_INDIV	no effect
2438	3301__WILDTYPE_SNP_INDIV	2.11285172078652	0.146066897618129	0.39228338679960995	1.0	11.0	5.0	4.0	-1.24646486584669	3301	sequence	WILDTYPE_SNP_INDIV	no effect
2439	3985__WILDTYPE_SNP_INDIV	2.58357526776831	0.10797752683444699	0.333881540772237	1.0	23.0	5.0	4.0	0.591441792280044	3985	sequence	WILDTYPE_SNP_INDIV	no effect
2440	4565__WILDTYPE_SNP_INDIV	1.58203409366229	0.208467941872258	0.477992189701369	1.0	26.0	5.0	4.0	0.454447400234016	4565	sequence	WILDTYPE_SNP_INDIV	no effect
2441	1708__WILDTYPE_SNP_INDIV	0.84117184698448	0.35906183696450894	0.623060144595989	1.0	26.0	5.0	4.0	0.272977633576627	1708	sequence	WILDTYPE_SNP_INDIV	no effect
2442	3956__WILDTYPE_SNP_INDIV	2.5246575232772597	0.112079111971488	0.338068924167926	1.0	26.0	5.0	4.0	0.248290746105564	3956	sequence	WILDTYPE_SNP_INDIV	no effect
2443	994__WILDTYPE_SNP_INDIV	1.6202567440801698	0.20305599199864702	0.470529070787786	1.0	11.0	5.0	4.0	-0.84393210167569	994	sequence	WILDTYPE_SNP_INDIV	no effect
2444	2539__WILDTYPE_SNP_INDIV	4.584173770871081	0.0322685248390854	0.16633367422424403	1.0	26.0	5.0	4.0	0.44748501398195095	2539	sequence	WILDTYPE_SNP_INDIV	no effect
2445	907__WILDTYPE_SNP_INDIV	0.0017772142709873199	0.966373525757502	0.984634087072241	1.0	26.0	5.0	4.0	0.0101870953840544	907	sequence	WILDTYPE_SNP_INDIV	no effect
2446	2848__WILDTYPE_SNP_INDIV	0.320329679607312	0.5714095869309971	0.782977861840292	1.0	25.0	5.0	4.0	-0.258104969830787	2848	sequence	WILDTYPE_SNP_INDIV	no effect
2447	478__WILDTYPE_SNP_INDIV	1.20729248498947	0.27186900197836605	0.544987193188879	1.0	26.0	5.0	4.0	-0.196052107944886	478	sequence	WILDTYPE_SNP_INDIV	no effect
2448	4140__WILDTYPE_SNP_INDIV	3.21766823507119	0.0728473314127232	0.268299572870037	1.0	19.0	5.0	4.0	1.4027895852038799	4140	sequence	WILDTYPE_SNP_INDIV	no effect
2449	571__WILDTYPE_SNP_INDIV	0.172890819705572	0.677555320724308	0.8439107148081899	1.0	25.0	5.0	4.0	0.181313500211548	571	sequence	WILDTYPE_SNP_INDIV	no effect
2450	860__WILDTYPE_SNP_INDIV	1.30527778300893	0.253251421600602	0.523327372022261	1.0	26.0	5.0	4.0	0.305608693839202	860	sequence	WILDTYPE_SNP_INDIV	no effect
2451	494__WILDTYPE_SNP_INDIV	3.05017921754484	0.0807282341755891	0.284863820447538	1.0	24.0	5.0	4.0	-0.689125774985013	494	sequence	WILDTYPE_SNP_INDIV	no effect
2452	3512__WILDTYPE_SNP_INDIV	0.0244327728869393	0.8757887833186742	0.944686529814861	1.0	10.0	5.0	4.0	0.18436635822618802	3512	sequence	WILDTYPE_SNP_INDIV	no effect
2453	725__WILDTYPE_SNP_INDIV	0.5910309791756839	0.442020722171026	0.695398892574771	1.0	26.0	5.0	4.0	0.141254424841203	725	sequence	WILDTYPE_SNP_INDIV	no effect
2454	1295__WILDTYPE_SNP_INDIV	0.0640132749397253	0.8002616847116361	0.9057678832384771	1.0	18.0	5.0	4.0	-0.13828824457563801	1295	sequence	WILDTYPE_SNP_INDIV	no effect
