	index	stat_comp	pval_comp	fdr_comp	df.test_comp	df.dna_comp	df.rna.full_comp	df.rna.red_comp	logFC_comp	dupe_info	is_ctrl	tile_type	native_status
3016	2430__WILDTYPE_SNP_INDIV	0.6029098063672789	0.437469951910709	0.5725709664713691	1.0	26.0	5.0	4.0	0.0579288496454322	2430	sequence	WILDTYPE_SNP_INDIV	no effect
3017	2521__WILDTYPE_SNP_INDIV	2.2075613343213303	0.137335618952544	0.24027483971093103	1.0	25.0	5.0	4.0	-0.16846980107857198	2521	sequence	WILDTYPE_SNP_INDIV	no effect
3018	2386__WILDTYPE_SNP_INDIV	5.1518783222846904	0.0232212412156947	0.0582166329069529	1.0	19.0	5.0	4.0	0.382397082492636	2386	sequence	WILDTYPE_SNP_INDIV	no effect
3019	1660__WILDTYPE_SNP_INDIV	42.7941358599392	6.08141890722677e-11	2.26568211380867e-09	1.0	26.0	5.0	4.0	0.7342925582915569	1660	sequence	WILDTYPE_SNP_INDIV	significant effect
3020	3160__WILDTYPE_SNP_INDIV	0.8514981710420669	0.356128857695305	0.492444094702233	1.0	25.0	5.0	4.0	-0.10768737306425501	3160	sequence	WILDTYPE_SNP_INDIV	no effect
3021	1881__WILDTYPE_SNP_INDIV	3.81630064471574	0.0507561842524206	0.110178058499157	1.0	26.0	5.0	4.0	0.17710953689571102	1881	sequence	WILDTYPE_SNP_INDIV	no effect
3022	2735__WILDTYPE_SNP_INDIV	0.243022722521573	0.6220314188015239	0.7327222396661278	1.0	24.0	5.0	4.0	0.0930445314274915	2735	sequence	WILDTYPE_SNP_INDIV	no effect
3023	261__WILDTYPE_SNP_INDIV	1.57904740966478	0.208897959806296	0.32938438150559696	1.0	26.0	5.0	4.0	-0.120310399321632	261	sequence	WILDTYPE_SNP_INDIV	no effect
3024	881__WILDTYPE_SNP_INDIV	11.8905224789414	0.0005642029279683581	0.00264800710138274	1.0	24.0	5.0	4.0	-0.614620843567829	881	sequence	WILDTYPE_SNP_INDIV	significant effect
3025	2516__WILDTYPE_SNP_INDIV	9.78297659277018	0.00176134947055593	0.006865405965524571	1.0	23.0	5.0	4.0	0.454656723643976	2516	sequence	WILDTYPE_SNP_INDIV	significant effect
3026	1902__WILDTYPE_SNP_INDIV	2.4589817335213398	0.116854513725095	0.21200558435742103	1.0	23.0	5.0	4.0	-0.226439025487017	1902	sequence	WILDTYPE_SNP_INDIV	no effect
3027	2611__WILDTYPE_SNP_INDIV	4.01874499261021	0.0449971855327488	0.0997953270283298	1.0	26.0	5.0	4.0	0.207118659357077	2611	sequence	WILDTYPE_SNP_INDIV	no effect
3028	1128__WILDTYPE_SNP_INDIV	45.6721671149949	1.3979507390501601e-11	5.833364569902551e-10	1.0	26.0	5.0	4.0	0.720145096687804	1128	sequence	WILDTYPE_SNP_INDIV	significant effect
3029	2402__WILDTYPE_SNP_INDIV	0.876350554614874	0.349203185111245	0.48631425895237396	1.0	26.0	5.0	4.0	0.10454664324533901	2402	sequence	WILDTYPE_SNP_INDIV	no effect
3030	1419__WILDTYPE_SNP_INDIV	6.81479497484213	0.00904056826129771	0.0269534559949112	1.0	20.0	5.0	4.0	0.411494923310647	1419	sequence	WILDTYPE_SNP_INDIV	significant effect
3031	3578__WILDTYPE_SNP_INDIV	1.3499525852944299	0.24528640607944396	0.37364388830992296	1.0	26.0	5.0	4.0	0.143740506741859	3578	sequence	WILDTYPE_SNP_INDIV	no effect
3032	1830__WILDTYPE_SNP_INDIV	9.2959012371557	0.00229667127011997	0.00858972927953042	1.0	26.0	5.0	4.0	0.286043499205653	1830	sequence	WILDTYPE_SNP_INDIV	significant effect
3033	2887__WILDTYPE_SNP_INDIV	23.551469251119197	1.2161652359666201e-06	1.40502166443643e-05	1.0	26.0	5.0	4.0	-0.48602807418294	2887	sequence	WILDTYPE_SNP_INDIV	significant effect
3034	657__WILDTYPE_SNP_INDIV	0.365626302576629	0.545398013992069	0.6714095428396221	1.0	20.0	5.0	4.0	0.0989744029256323	657	sequence	WILDTYPE_SNP_INDIV	no effect
3035	1608__WILDTYPE_SNP_INDIV	0.0242862321842949	0.8761588202139059	0.921606323035244	1.0	26.0	5.0	4.0	0.0136214115723422	1608	sequence	WILDTYPE_SNP_INDIV	no effect
3036	2561__WILDTYPE_SNP_INDIV	9.492187893526529	0.00206348606606124	0.007858252007520059	1.0	26.0	5.0	4.0	-0.260060045993328	2561	sequence	WILDTYPE_SNP_INDIV	significant effect
3037	2750__WILDTYPE_SNP_INDIV	2.91147088986872	0.0879516273660034	0.16982544038610398	1.0	26.0	5.0	4.0	-0.15470272017768302	2750	sequence	WILDTYPE_SNP_INDIV	no effect
3038	1223__WILDTYPE_SNP_INDIV	2.75221194544923	0.0971199861823442	0.183402221450824	1.0	13.0	5.0	4.0	0.458500522924276	1223	sequence	WILDTYPE_SNP_INDIV	no effect
3039	313__WILDTYPE_SNP_INDIV	41.994220642649005	9.15435794775889e-11	3.23498855124479e-09	1.0	26.0	5.0	4.0	-0.6543230855457071	313	sequence	WILDTYPE_SNP_INDIV	significant effect
3040	472__WILDTYPE_SNP_INDIV	2.40026193834183	0.12131493568472199	0.218777514377594	1.0	26.0	5.0	4.0	-0.173398580388861	472	sequence	WILDTYPE_SNP_INDIV	no effect
3041	3108__WILDTYPE_SNP_INDIV	5.36411080718221	0.0205552653559076	0.0529130183719829	1.0	24.0	5.0	4.0	0.26067688256717103	3108	sequence	WILDTYPE_SNP_INDIV	no effect
3042	1659__WILDTYPE_SNP_INDIV	2.92395843186114	0.0872735279539946	0.168991367988275	1.0	26.0	5.0	4.0	-0.19556826790573298	1659	sequence	WILDTYPE_SNP_INDIV	no effect
3043	2390__WILDTYPE_SNP_INDIV	10.034750722633099	0.00153614334228003	0.00613181470348657	1.0	25.0	5.0	4.0	-0.41999735412293204	2390	sequence	WILDTYPE_SNP_INDIV	significant effect
3044	996__WILDTYPE_SNP_INDIV	9.218493928319731	0.0023958255045373198	0.00886400105835746	1.0	26.0	5.0	4.0	-0.356584952283101	996	sequence	WILDTYPE_SNP_INDIV	significant effect
3045	4450__WILDTYPE_SNP_INDIV	2.38500173345938	0.122504756537714	0.220096396231871	1.0	17.0	5.0	4.0	-0.36792243417594894	4450	sequence	WILDTYPE_SNP_INDIV	no effect
3046	1552__WILDTYPE_SNP_INDIV	0.218219614635018	0.640399843892976	0.7455761774635501	1.0	26.0	5.0	4.0	0.0580123188440523	1552	sequence	WILDTYPE_SNP_INDIV	no effect
3047	1092__WILDTYPE_SNP_INDIV	24.617608480333	6.99100012011725e-07	8.59302981516202e-06	1.0	23.0	5.0	4.0	0.9418684109285199	1092	sequence	WILDTYPE_SNP_INDIV	significant effect
3048	225__WILDTYPE_SNP_INDIV	0.20115370609710198	0.653791214902216	0.756640448594837	1.0	26.0	5.0	4.0	0.0505796297842038	225	sequence	WILDTYPE_SNP_INDIV	no effect
3049	3293__WILDTYPE_SNP_INDIV	0.185438055491659	0.6667409210952321	0.7667759910944449	1.0	26.0	5.0	4.0	0.0545803258295487	3293	sequence	WILDTYPE_SNP_INDIV	no effect
3050	1791__WILDTYPE_SNP_INDIV	1.9654726305771002	0.16092923781190901	0.271682684441095	1.0	26.0	5.0	4.0	-0.11641726700878299	1791	sequence	WILDTYPE_SNP_INDIV	no effect
3051	1335__WILDTYPE_SNP_INDIV	4.33001846544653	0.0374458395764392	0.0861752904322266	1.0	18.0	5.0	4.0	0.45847116913192204	1335	sequence	WILDTYPE_SNP_INDIV	no effect
3052	409__WILDTYPE_SNP_INDIV	3.00976092530641	0.0827644973097509	0.161890994737755	1.0	25.0	5.0	4.0	0.222475681845689	409	sequence	WILDTYPE_SNP_INDIV	no effect
3053	2679__WILDTYPE_SNP_INDIV	2.86234919734682	0.0906749846373781	0.174069463095937	1.0	19.0	5.0	4.0	-0.31339397140971303	2679	sequence	WILDTYPE_SNP_INDIV	no effect
3054	2000__WILDTYPE_SNP_INDIV	2.55625944507756	0.109858236880774	0.202690567654208	1.0	26.0	5.0	4.0	0.16282561961925401	2000	sequence	WILDTYPE_SNP_INDIV	no effect
3055	2290__WILDTYPE_SNP_INDIV	1.93942678243616	0.16373078668496	0.274944151225688	1.0	26.0	5.0	4.0	-0.202210686659756	2290	sequence	WILDTYPE_SNP_INDIV	no effect
3056	3445__WILDTYPE_SNP_INDIV	0.00168959623965748	0.9672124289011941	0.978615354378766	1.0	23.0	5.0	4.0	0.00459433141680716	3445	sequence	WILDTYPE_SNP_INDIV	no effect
3057	4419__WILDTYPE_SNP_INDIV	2.5221368520969905	0.11225837254534698	0.20623613855234602	1.0	26.0	5.0	4.0	0.172752332315184	4419	sequence	WILDTYPE_SNP_INDIV	no effect
3058	4190__WILDTYPE_SNP_INDIV	6.7289544601017	0.00948601867902483	0.0279863755502722	1.0	25.0	5.0	4.0	-0.27974628465734197	4190	sequence	WILDTYPE_SNP_INDIV	significant effect
3059	673__WILDTYPE_SNP_INDIV	37.0145764875924	1.17249434631018e-09	3.22000447335242e-08	1.0	26.0	5.0	4.0	-0.659320511915575	673	sequence	WILDTYPE_SNP_INDIV	significant effect
3060	1883__WILDTYPE_SNP_INDIV	0.0310462017237114	0.8601373519701129	0.9113809222125	1.0	26.0	5.0	4.0	-0.0252443103411983	1883	sequence	WILDTYPE_SNP_INDIV	no effect
3061	1606__WILDTYPE_SNP_INDIV	0.37641995262310995	0.539525472219844	0.6670850063001209	1.0	26.0	5.0	4.0	0.0658275075419681	1606	sequence	WILDTYPE_SNP_INDIV	no effect
3062	3841__WILDTYPE_SNP_INDIV	1.20016343404632	0.27328901554160395	0.405879792550354	1.0	26.0	5.0	4.0	-0.0896225272054963	3841	sequence	WILDTYPE_SNP_INDIV	no effect
3063	3684__WILDTYPE_SNP_INDIV	11.0724611577425	0.000876193060195128	0.0038322893673985296	1.0	26.0	5.0	4.0	0.32046137759918897	3684	sequence	WILDTYPE_SNP_INDIV	significant effect
3064	3924__WILDTYPE_SNP_INDIV	0.971717249340145	0.324252275004035	0.461018781400731	1.0	20.0	5.0	4.0	-0.267804856906602	3924	sequence	WILDTYPE_SNP_INDIV	no effect
3065	1110__WILDTYPE_SNP_INDIV	10.4029577131766	0.00125813632202211	0.0052080991934868705	1.0	23.0	5.0	4.0	-0.537281161994558	1110	sequence	WILDTYPE_SNP_INDIV	significant effect
3066	4573__WILDTYPE_SNP_INDIV	26.0109130939225	3.3949287879713804e-07	4.59606415633534e-06	1.0	20.0	5.0	4.0	-1.02952404103883	4573	sequence	WILDTYPE_SNP_INDIV	significant effect
3067	4043__WILDTYPE_SNP_INDIV	1.28234989099928	0.257462569642465	0.38800436525708704	1.0	26.0	5.0	4.0	-0.12311850453336802	4043	sequence	WILDTYPE_SNP_INDIV	no effect
3068	925__WILDTYPE_SNP_INDIV	19.610203658334697	9.496070171049301e-06	8.25282337107828e-05	1.0	26.0	5.0	4.0	-0.410151676849284	925	sequence	WILDTYPE_SNP_INDIV	significant effect
3069	4368__WILDTYPE_SNP_INDIV	4.76746950477218	0.0290024244041816	0.0697625884316801	1.0	26.0	5.0	4.0	-0.15943352119495	4368	sequence	WILDTYPE_SNP_INDIV	no effect
3070	2387__WILDTYPE_SNP_INDIV	5.26004900992757	0.0218204043230341	0.0555634438140621	1.0	26.0	5.0	4.0	-0.23889681500239	2387	sequence	WILDTYPE_SNP_INDIV	no effect
3071	2862__WILDTYPE_SNP_INDIV	34.9336761060708	3.4112938964252696e-09	8.07619628877825e-08	1.0	26.0	5.0	4.0	-0.512730386591463	2862	sequence	WILDTYPE_SNP_INDIV	significant effect
3072	2821__WILDTYPE_SNP_INDIV	2.8653057672549904	0.0905085082521608	0.17392398666928602	1.0	26.0	5.0	4.0	-0.21584200399630699	2821	sequence	WILDTYPE_SNP_INDIV	no effect
3073	3049__WILDTYPE_SNP_INDIV	3.6457929925586496	0.0562110295230032	0.119113848274935	1.0	26.0	5.0	4.0	-0.21736988733257503	3049	sequence	WILDTYPE_SNP_INDIV	no effect
3074	3655__WILDTYPE_SNP_INDIV	0.603466062713323	0.437258613642953	0.572450258013629	1.0	26.0	5.0	4.0	-0.134022222835034	3655	sequence	WILDTYPE_SNP_INDIV	no effect
3075	1532__WILDTYPE_SNP_INDIV	30.773463182898897	2.8997632428087597e-08	5.50840400985726e-07	1.0	26.0	5.0	4.0	-0.629409226182633	1532	sequence	WILDTYPE_SNP_INDIV	significant effect
3076	2414__WILDTYPE_SNP_INDIV	5.03345676512913	0.0248622282788132	0.0613387418418769	1.0	9.0	5.0	4.0	-0.9170617863651009	2414	sequence	WILDTYPE_SNP_INDIV	no effect
3077	4605__WILDTYPE_SNP_INDIV	2.4939966923775496	0.114281184187092	0.208834741902344	1.0	25.0	5.0	4.0	0.20442809123265698	4605	sequence	WILDTYPE_SNP_INDIV	no effect
3078	3265__WILDTYPE_SNP_INDIV	12.838569287836402	0.000339547137008946	0.0017286690047298699	1.0	26.0	5.0	4.0	0.338633899016551	3265	sequence	WILDTYPE_SNP_INDIV	significant effect
3079	465__WILDTYPE_SNP_INDIV	24.4513277081387	7.62109741391315e-07	9.272656752219389e-06	1.0	21.0	5.0	4.0	-0.802302665049246	465	sequence	WILDTYPE_SNP_INDIV	significant effect
3080	2375__WILDTYPE_SNP_INDIV	3.5878210499401004	0.0582045131951708	0.122046763000436	1.0	5.0	5.0	4.0	1.02300979482117	2375	sequence	WILDTYPE_SNP_INDIV	no effect
3081	898__WILDTYPE_SNP_INDIV	1.3515982395024397	0.24499890467295002	0.373602617903859	1.0	26.0	5.0	4.0	-0.113296674640361	898	sequence	WILDTYPE_SNP_INDIV	no effect
3082	4594__WILDTYPE_SNP_INDIV	12.212663864791	0.00047466210202099006	0.0022949960385441398	1.0	26.0	5.0	4.0	0.35998209798187897	4594	sequence	WILDTYPE_SNP_INDIV	significant effect
3083	3637__WILDTYPE_SNP_INDIV	12.400605524401	0.000429194650563447	0.00211126867001835	1.0	20.0	5.0	4.0	-0.9662644145023729	3637	sequence	WILDTYPE_SNP_INDIV	significant effect
3084	4671__WILDTYPE_SNP_INDIV	0.163874949347814	0.6856137153036029	0.781560606202352	1.0	20.0	5.0	4.0	0.12168804847875599	4671	sequence	WILDTYPE_SNP_INDIV	no effect
3085	47__WILDTYPE_SNP_INDIV	0.14019706629687803	0.70808518029613	0.799214978042085	1.0	26.0	5.0	4.0	0.0281468368743	47	sequence	WILDTYPE_SNP_INDIV	no effect
3086	4705__WILDTYPE_SNP_INDIV	10.097017239990699	0.00148509504145206	0.0059577351996816606	1.0	5.0	5.0	4.0	1.07083977393253	4705	sequence	WILDTYPE_SNP_INDIV	significant effect
3087	3814__WILDTYPE_SNP_INDIV	1.2287288960913	0.267654379992945	0.39973491306590797	1.0	22.0	5.0	4.0	-0.17939318771092602	3814	sequence	WILDTYPE_SNP_INDIV	no effect
3088	3534__WILDTYPE_SNP_INDIV	0.000663626160985586	0.9794480148331529	0.986326300894912	1.0	25.0	5.0	4.0	-0.00311400362518408	3534	sequence	WILDTYPE_SNP_INDIV	no effect
3089	723__WILDTYPE_SNP_INDIV	0.253411112265439	0.61468338422237	0.726553946033622	1.0	26.0	5.0	4.0	-0.0490811466248896	723	sequence	WILDTYPE_SNP_INDIV	no effect
3090	1792__WILDTYPE_SNP_INDIV	0.8906837559611629	0.345292083791649	0.482264967946139	1.0	26.0	5.0	4.0	-0.0982725716079881	1792	sequence	WILDTYPE_SNP_INDIV	no effect
3091	1063__WILDTYPE_SNP_INDIV	23.8715690155755	1.0298150779859699e-06	1.2130615845099401e-05	1.0	26.0	5.0	4.0	0.396164848855099	1063	sequence	WILDTYPE_SNP_INDIV	significant effect
3092	3092__WILDTYPE_SNP_INDIV	6.679618037546329	0.00975215197730713	0.028543752985955	1.0	26.0	5.0	4.0	-0.190917485104089	3092	sequence	WILDTYPE_SNP_INDIV	significant effect
3093	3605__WILDTYPE_SNP_INDIV	9.59166297598767	0.0019546283533294602	0.0075091477746613705	1.0	26.0	5.0	4.0	0.256483858868032	3605	sequence	WILDTYPE_SNP_INDIV	significant effect
3094	2820__WILDTYPE_SNP_INDIV	24.901903497384897	6.03228334806425e-07	7.62925099231494e-06	1.0	26.0	5.0	4.0	-0.467802869107882	2820	sequence	WILDTYPE_SNP_INDIV	significant effect
3095	988__WILDTYPE_SNP_INDIV	4.24416011444964	0.039385546352403995	0.0895820803453165	1.0	26.0	5.0	4.0	-0.22238578498287198	988	sequence	WILDTYPE_SNP_INDIV	no effect
3096	3608__WILDTYPE_SNP_INDIV	41.1427353094305	1.41508238022106e-10	4.8233233470513394e-09	1.0	24.0	5.0	4.0	-1.0175092556363299	3608	sequence	WILDTYPE_SNP_INDIV	significant effect
3097	1383__WILDTYPE_SNP_INDIV	1.07942767385612	0.298825624530857	0.43401509564681107	1.0	26.0	5.0	4.0	-0.10765228554421302	1383	sequence	WILDTYPE_SNP_INDIV	no effect
3098	323__WILDTYPE_SNP_INDIV	3.18114773836805	0.0744923881683444	0.14910887860769	1.0	26.0	5.0	4.0	0.16292470580716598	323	sequence	WILDTYPE_SNP_INDIV	no effect
3099	3086__WILDTYPE_SNP_INDIV	57.328238073813296	3.6882169519611505e-14	2.5636621407976404e-12	1.0	26.0	5.0	4.0	0.671641620823712	3086	sequence	WILDTYPE_SNP_INDIV	significant effect
3100	2625__WILDTYPE_SNP_INDIV	12.1850667599438	0.000481736150074815	0.002324522025361	1.0	24.0	5.0	4.0	0.43783061201832896	2625	sequence	WILDTYPE_SNP_INDIV	significant effect
3101	4513__WILDTYPE_SNP_INDIV	3.7894798150058504	0.0515756747074445	0.11140345736808	1.0	16.0	5.0	4.0	0.33426839778712397	4513	sequence	WILDTYPE_SNP_INDIV	no effect
3102	3753__WILDTYPE_SNP_INDIV	0.222816607634059	0.63690213438487	0.743129802829251	1.0	25.0	5.0	4.0	0.0648365001965535	3753	sequence	WILDTYPE_SNP_INDIV	no effect
3103	4299__WILDTYPE_SNP_INDIV	20.7750028532528	5.16527772350611e-06	4.8579891857476295e-05	1.0	26.0	5.0	4.0	-0.45517796535689203	4299	sequence	WILDTYPE_SNP_INDIV	significant effect
3104	2258__WILDTYPE_SNP_INDIV	0.13886491660514402	0.7094120563142121	0.7993984390729431	1.0	26.0	5.0	4.0	0.0387866943632104	2258	sequence	WILDTYPE_SNP_INDIV	no effect
3105	2367__WILDTYPE_SNP_INDIV	0.053492489498808	0.817093838604083	0.880088074480328	1.0	6.0	5.0	4.0	0.11945019173230302	2367	sequence	WILDTYPE_SNP_INDIV	no effect
3106	4356__WILDTYPE_SNP_INDIV	5.2995067276115195	0.0213314644294942	0.0545894664793127	1.0	26.0	5.0	4.0	-0.19249831550033397	4356	sequence	WILDTYPE_SNP_INDIV	no effect
3107	2672__WILDTYPE_SNP_INDIV	15.7833634429335	7.10242938442827e-05	0.000465679067142732	1.0	26.0	5.0	4.0	0.26326171531582	2672	sequence	WILDTYPE_SNP_INDIV	significant effect
3108	2163__WILDTYPE_SNP_INDIV	4.0880151326528	0.0431883313755836	0.0966308755079398	1.0	26.0	5.0	4.0	0.156118251744248	2163	sequence	WILDTYPE_SNP_INDIV	no effect
3109	1604__WILDTYPE_SNP_INDIV	6.515890664553809	0.0106914761865361	0.0307132304557637	1.0	26.0	5.0	4.0	-0.22839716188113898	1604	sequence	WILDTYPE_SNP_INDIV	significant effect
3110	2730__WILDTYPE_SNP_INDIV	4.65474352984074	0.0309678584789393	0.0735333635621455	1.0	25.0	5.0	4.0	-0.331830339833069	2730	sequence	WILDTYPE_SNP_INDIV	no effect
3111	2377__WILDTYPE_SNP_INDIV	0.961727912156675	0.32675191520310304	0.463178966742303	1.0	26.0	5.0	4.0	-0.11524051322390999	2377	sequence	WILDTYPE_SNP_INDIV	no effect
3112	836__WILDTYPE_SNP_INDIV	0.604663275294115	0.436804286456589	0.572011280847511	1.0	26.0	5.0	4.0	-0.0892829592128945	836	sequence	WILDTYPE_SNP_INDIV	no effect
3113	3444__WILDTYPE_SNP_INDIV	11.555110737035198	0.000675632840696651	0.00306618643284996	1.0	26.0	5.0	4.0	0.38450896454255395	3444	sequence	WILDTYPE_SNP_INDIV	significant effect
3114	1492__WILDTYPE_SNP_INDIV	0.20198314100184697	0.65312485115674	0.7561835785736669	1.0	23.0	5.0	4.0	0.0697181104775963	1492	sequence	WILDTYPE_SNP_INDIV	no effect
3115	2458__WILDTYPE_SNP_INDIV	4.9396012920563	0.0262480906830472	0.0641649663391275	1.0	25.0	5.0	4.0	-0.33789584085659696	2458	sequence	WILDTYPE_SNP_INDIV	no effect
3116	4013__WILDTYPE_SNP_INDIV	1.45166076058422	0.22826165628490197	0.353195595655261	1.0	26.0	5.0	4.0	-0.124943822311822	4013	sequence	WILDTYPE_SNP_INDIV	no effect
3117	3164__WILDTYPE_SNP_INDIV	1.8828522055689498	0.170010329781931	0.282723060530089	1.0	21.0	5.0	4.0	0.285473665984134	3164	sequence	WILDTYPE_SNP_INDIV	no effect
3118	2597__WILDTYPE_SNP_INDIV	0.364574141973208	0.5459767835667341	0.6714340895142591	1.0	20.0	5.0	4.0	-0.163495711652041	2597	sequence	WILDTYPE_SNP_INDIV	no effect
3119	2423__WILDTYPE_SNP_INDIV	0.0285345581914953	0.8658581896900721	0.91417277233095	1.0	26.0	5.0	4.0	0.0174576222248518	2423	sequence	WILDTYPE_SNP_INDIV	no effect
3120	498__WILDTYPE_SNP_INDIV	0.502488211834134	0.478408859069245	0.609714393181329	1.0	26.0	5.0	4.0	0.0772095564440142	498	sequence	WILDTYPE_SNP_INDIV	no effect
3121	2338__WILDTYPE_SNP_INDIV	3.51696292130873	0.0607436616114388	0.12610541585510798	1.0	26.0	5.0	4.0	0.182766616188309	2338	sequence	WILDTYPE_SNP_INDIV	no effect
3122	4430__WILDTYPE_SNP_INDIV	19.7347788876127	8.89674466170899e-06	7.799838292657141e-05	1.0	26.0	5.0	4.0	-0.599265538571986	4430	sequence	WILDTYPE_SNP_INDIV	significant effect
3123	3668__WILDTYPE_SNP_INDIV	1.6652705588412602	0.196893203464073	0.31541422825788695	1.0	26.0	5.0	4.0	-0.10256873524122098	3668	sequence	WILDTYPE_SNP_INDIV	no effect
3124	3370__WILDTYPE_SNP_INDIV	9.0744853502365	0.00259200513297602	0.00943868696166972	1.0	26.0	5.0	4.0	0.27968920749526	3370	sequence	WILDTYPE_SNP_INDIV	significant effect
3125	889__WILDTYPE_SNP_INDIV	15.258304182651	9.3763597828716e-05	0.00058145529182556	1.0	26.0	5.0	4.0	-0.303038622956568	889	sequence	WILDTYPE_SNP_INDIV	significant effect
3126	2846__WILDTYPE_SNP_INDIV	29.148751982499103	6.70289065785455e-08	1.11854487852948e-06	1.0	26.0	5.0	4.0	-0.7114727972796121	2846	sequence	WILDTYPE_SNP_INDIV	significant effect
3127	1531__WILDTYPE_SNP_INDIV	0.255369116757493	0.6133196351114489	0.725298761403943	1.0	26.0	5.0	4.0	-0.07018262905804598	1531	sequence	WILDTYPE_SNP_INDIV	no effect
3128	3515__WILDTYPE_SNP_INDIV	4.0413808867487	0.0443974791738002	0.0987030739197365	1.0	19.0	5.0	4.0	-0.362936371411186	3515	sequence	WILDTYPE_SNP_INDIV	no effect
3129	2357__WILDTYPE_SNP_INDIV	0.27378229444502694	0.600805788137625	0.7152520727741949	1.0	26.0	5.0	4.0	-0.0572649300192708	2357	sequence	WILDTYPE_SNP_INDIV	no effect
3130	4255__WILDTYPE_SNP_INDIV	7.80890527780457	0.005198938921840221	0.0169685652068513	1.0	26.0	5.0	4.0	0.317498965387006	4255	sequence	WILDTYPE_SNP_INDIV	significant effect
3131	3705__WILDTYPE_SNP_INDIV	5.1407667068347696	0.0233703248162068	0.0585209675336868	1.0	11.0	5.0	4.0	0.51154592753002	3705	sequence	WILDTYPE_SNP_INDIV	no effect
3132	3587__WILDTYPE_SNP_INDIV	0.176986648235811	0.673975759762249	0.772369109977819	1.0	19.0	5.0	4.0	-0.0756471993845864	3587	sequence	WILDTYPE_SNP_INDIV	no effect
3133	2118__WILDTYPE_SNP_INDIV	2.94646541158045	0.0860656055546131	0.16715584553818302	1.0	25.0	5.0	4.0	0.284739653890958	2118	sequence	WILDTYPE_SNP_INDIV	no effect
3134	2373__WILDTYPE_SNP_INDIV	0.0286018324494535	0.865701653719389	0.91417277233095	1.0	14.0	5.0	4.0	-0.0460027754727802	2373	sequence	WILDTYPE_SNP_INDIV	no effect
3135	1607__WILDTYPE_SNP_INDIV	8.48023705941887	0.00359025314795996	0.0124967700825428	1.0	26.0	5.0	4.0	-0.37641943527560495	1607	sequence	WILDTYPE_SNP_INDIV	significant effect
3136	1852__WILDTYPE_SNP_INDIV	7.02939725676106	0.0080182336233298	0.0243588058114558	1.0	26.0	5.0	4.0	-0.235061198957098	1852	sequence	WILDTYPE_SNP_INDIV	significant effect
3137	4509__WILDTYPE_SNP_INDIV	1.33908993925343	0.247194523023438	0.37631196631316	1.0	26.0	5.0	4.0	-0.111538107668806	4509	sequence	WILDTYPE_SNP_INDIV	no effect
3138	3156__WILDTYPE_SNP_INDIV	0.0315829359983582	0.8589461089300341	0.9112512410458371	1.0	26.0	5.0	4.0	0.0140455822946762	3156	sequence	WILDTYPE_SNP_INDIV	no effect
3139	2644__WILDTYPE_SNP_INDIV	7.099564383961931	0.00771026885527193	0.0236474487035334	1.0	26.0	5.0	4.0	-0.20321116060147199	2644	sequence	WILDTYPE_SNP_INDIV	significant effect
3140	1917__WILDTYPE_SNP_INDIV	283.427073789605	1.3452199511885198e-63	9.235895836302908e-61	1.0	26.0	5.0	4.0	-1.78768551469426	1917	sequence	WILDTYPE_SNP_INDIV	significant effect
3141	2523__WILDTYPE_SNP_INDIV	10.159201330930001	0.00143582809587984	0.0057890854268443795	1.0	26.0	5.0	4.0	0.42733266123839797	2523	sequence	WILDTYPE_SNP_INDIV	significant effect
3142	3165__WILDTYPE_SNP_INDIV	4.29922738663049	0.0381296914672919	0.0872930708737913	1.0	20.0	5.0	4.0	0.373683385854193	3165	sequence	WILDTYPE_SNP_INDIV	no effect
3143	3333__WILDTYPE_SNP_INDIV	5.63291749108203	0.0176262716365701	0.0464023827666828	1.0	26.0	5.0	4.0	-0.20246022394422603	3333	sequence	WILDTYPE_SNP_INDIV	significant effect
3144	2643__WILDTYPE_SNP_INDIV	6.793184521851799	0.0091506530670307	0.0271469374321911	1.0	26.0	5.0	4.0	0.17195047763115698	2643	sequence	WILDTYPE_SNP_INDIV	significant effect
3145	42__WILDTYPE_SNP_INDIV	0.137810388198432	0.710467559078805	0.8004001614938441	1.0	26.0	5.0	4.0	-0.0496674842741436	42	sequence	WILDTYPE_SNP_INDIV	no effect
3146	3077__WILDTYPE_SNP_INDIV	16.0058639265626	6.314659628379e-05	0.00042267763473522997	1.0	26.0	5.0	4.0	-0.296626956686788	3077	sequence	WILDTYPE_SNP_INDIV	significant effect
