SNP	Gene	GeneID-Tissue	Trait	nsnps	hit1	hit2	PP.H0.abf	PP.H1.abf	PP.H2.abf	PP.H3.abf	PP.H4.abf	idx1	idx2
rs9827472	CCDC66	ENSG00000180376.16_Heart_Left_Ventricle	DBP	1	20	rs4681746	rs9827472	4.66663764752813e-15	1.83093525176695e-06	1.20312540972814e-09	0.470983060469561	0.529015107392059	1	1
rs9827472	CCDC66	ENSG00000180376.16_Liver	DBP	1	20	rs4681746	rs6445805	1.64985608818235e-09	0.647313955004724	6.8196098566654e-10	0.267393881422568	0.0852921612408927	1	1
rs9827472	CCDC66	ENSG00000180376.16_Lung	DBP	1	20	rs4681746	rs57800049	4.30597136794403e-13	0.000168942938495426	2.2062861343137e-09	0.865357949191473	0.134473105663316	1	1
rs9827472	CCDC66	ENSG00000180376.16_Muscle_Skeletal	DBP	1	20	rs4681746	rs9827472	6.00808579975251e-201	2.35724667678758e-192	3.88641833639626e-10	0.150783522420717	0.849216477190629	1	1
rs9827472	CCDC66	ENSG00000180376.16_Muscle_Skeletal	DBP	2	20	rs4681746	rs4681746	1.24822366882332e-63	4.89735199078299e-55	2.00315166079063e-11	0.00587102160896367	0.994128978371	1	2
rs9827472	CCDC66	ENSG00000180376.16_Muscle_Skeletal	DBP	3	20	rs4681746	rs57800049	5.73204496318329e-38	2.24894323932877e-29	2.54713981680555e-09	0.99935809096917	0.000641906483686903	1	3
rs9827472	CCDC66	ENSG00000180376.16_Nerve_Tibial	DBP	1	20	rs4681746	rs13075010	1.30373781156958e-22	5.11515934717717e-14	9.35859484626492e-10	0.365912276633034	0.634087722431052	1	1
rs9827472	CCDC66	ENSG00000180376.16_Ovary	DBP	1	20	rs4681746	rs11719656	2.39154116118743e-11	0.00938310910080859	4.52497303415542e-11	0.0158039115287539	0.974812979301272	1	2
rs9827472	CCDC66	ENSG00000180376.16_Ovary	DBP	2	20	rs4681746	rs10212341	7.66102700835811e-23	3.00577106554896e-14	2.13970935187928e-09	0.83918414886467	0.160815848995587	1	1
rs9827472	CCDC66	ENSG00000180376.16_Pancreas	DBP	1	20	rs4681746	rs9827472	3.5059840978098e-11	0.0137555781306794	4.16825731685096e-10	0.16189108012517	0.824353341292265	1	1
rs9827472	CCDC66	ENSG00000180376.16_Pituitary	DBP	1	20	rs4681746	rs2172122	2.92256423130565e-15	1.14665553248709e-06	8.13745794969915e-11	0.0299869431852369	0.970011910077853	1	1
rs9827472	CCDC66	ENSG00000180376.16_Prostate	DBP	1	20	rs4681746	rs13075010	2.00963659525226e-09	0.788472292773204	5.10329727015016e-11	0.0196387899751842	0.191888915190941	1	1
rs9827472	CCDC66	ENSG00000180376.16_Spleen	DBP	1	20	rs4681746	rs13075010	1.56817829701334e-09	0.615268024201203	3.35176735231879e-10	0.130997684909415	0.253734288986029	1	1
rs9827472	CCDC66	ENSG00000180376.16_Stomach	DBP	1	20	rs4681746	rs9827472	9.59374755814659e-19	3.76406567800864e-10	4.228256590487e-10	0.16422227711296	0.835777722087806	1	1
rs9827472	CCDC66	ENSG00000180376.16_Thyroid	DBP	1	20	rs4681746	rs2172122	4.44738518350113e-28	1.74491248853903e-19	7.77779955342756e-10	0.30376615956252	0.696233839659697	1	1
rs9827472	CCDC66	ENSG00000180376.16_Uterus	DBP	1	20	rs4681746	rs11714608	3.75175631574722e-10	0.147198548791964	5.25650868113903e-10	0.204941141389533	0.647860308917676	1	1
rs9827472	CCDC66	ENSG00000180376.16_Vagina	DBP	1	20	rs4681746	rs35998149	4.38372276118026e-10	0.171993481038099	6.26363172882242e-11	0.0229650072300707	0.805041511230823	1	1
rs9827472	CCDC66	ENSG00000180376.16_Whole_Blood	DBP	1	20	rs4681746	rs11714897	7.8147054360869e-29	3.06606613707949e-20	2.18687091419619e-09	0.857724866858037	0.142275130955094	1	1
rs9827472	CCDC66	ENSG00000180376.16_Whole_Blood	DBP	2	20	rs4681746	rs4681746	3.77312042646832e-13	0.000148036760506615	2.40071947667878e-11	0.00743428447021522	0.992417678744892	1	2
rs9827472	TASOR	ENSG00000163946.13_Adipose_Subcutaneous	DBP	1	20	rs4681746	rs12054450	2.76175452351453e-18	1.08356253383161e-09	2.33299381640162e-09	0.915170451549685	0.0848295450337591	1	1
rs9827472	TASOR	ENSG00000163946.13_Artery_Aorta	DBP	1	20	rs4681746	rs9827472	1.75239578151513e-09	0.687544963582773	4.22118635035469e-11	0.0159686707442529	0.296486363878367	1	1
rs9827472	TASOR	ENSG00000163946.13_Artery_Tibial	DBP	1	20	rs4681746	rs2172122	9.69855017715712e-10	0.380518453576387	3.35815111098676e-10	0.130778210850276	0.488703334267666	1	1
rs9827472	TASOR	ENSG00000163946.13_Breast_Mammary_Tissue	DBP	1	20	rs4681746	rs4681746	3.05492953261372e-10	0.119858849034253	4.02728440533546e-11	0.0140687326771257	0.866072417942855	1	1
rs9827472	TASOR	ENSG00000163946.13_Esophagus_Mucosa	DBP	1	20	rs4681746	rs12054450	1.49952824107785e-11	0.00588333469401423	1.46559947974168e-10	0.0556251835882529	0.938491481556177	1	1
rs9827472	TASOR	ENSG00000163946.13_Esophagus_Muscularis	DBP	1	20	rs4681746	rs2172122	3.12850975237224e-10	0.122745737375798	6.8240770824814e-11	0.0250696042272287	0.852184658015881	1	1
rs9827472	TASOR	ENSG00000163946.13_Lung	DBP	1	20	rs4681746	rs12054450	4.52500477367704e-14	1.77536620160073e-05	4.85398591766096e-10	0.188821733119885	0.811160512732655	1	1
rs9827472	TASOR	ENSG00000163946.13_Nerve_Tibial	DBP	1	20	rs4681746	rs11714897	1.24506884526235e-18	4.88497417594678e-10	2.45368230615041e-09	0.962616955513779	0.0373830415440388	1	1
rs9827472	TASOR	ENSG00000163946.13_Skin_Not_Sun_Exposed_Suprapubic	DBP	1	20	rs4681746	rs4681746	2.33159798868063e-15	9.14792463624322e-07	3.14290892364837e-11	0.0103517736450061	0.989647311531098	1	1
rs9827472	TASOR	ENSG00000163946.13_Skin_Sun_Exposed_Lower_leg	DBP	1	20	rs4681746	rs35249078	8.83546746537329e-20	3.46655773815239e-11	3.8212823965787e-10	0.148222820374328	0.851777179208877	1	1
