statistic	pval	fdr	df.test	df.dna	df.rna.full	df.rna.red	logFC
549__WILDTYPE_SNP_INDIV	77.828798423081	1.12369835877022e-18	3.85187744552735e-16	1	25	5	4	2.38342080600058
1226__WILDTYPE_SNP_INDIV	15.4687382887535	8.38811735172206e-05	0.00362653830368596	1	26	5	4	1.73626602119755
48__WILDTYPE_SNP_INDIV	10.6284221552041	0.00111362692212875	0.021207522219428	1	26	5	4	0.61297299737225
1802__WILDTYPE_SNP_INDIV	1.34684691247548	0.245830101068817	0.515570726272441	1	26	5	4	0.213125117930166
563__WILDTYPE_SNP_INDIV	0.823633996624267	0.364119808601475	0.627590036150243	1	26	5	4	0.245212038426931
4322__WILDTYPE_SNP_INDIV	4.01653133622676	0.0450562893945458	0.202281603171849	1	26	5	4	-0.412015600891844
410__WILDTYPE_SNP_INDIV	3.34711929711693	0.0673227331010322	0.255805064253249	1	26	5	4	0.753202122748958
3163__WILDTYPE_SNP_INDIV	2.0887828941095	0.148384244549339	0.395169805545105	1	26	5	4	0.503571462114006
26__WILDTYPE_SNP_INDIV	0.163352956478775	0.68608810615302	0.8490428161325	1	26	5	4	0.176738807641123
4524__WILDTYPE_SNP_INDIV	1.99226083748226	0.158104689550625	0.409235368194805	1	26	5	4	0.263942568529584
2715__WILDTYPE_SNP_INDIV	0.0110385310117636	0.916324696784786	0.963268624749842	1	24	5	4	-0.045999405373653
2722__WILDTYPE_SNP_INDIV	0.191340434797212	0.661803319126415	0.838402325684427	1	25	5	4	-0.157921977340789
3132__WILDTYPE_SNP_INDIV	0.0602476101826142	0.806105009734157	0.909345121266537	1	25	5	4	0.113744914582856
1049__WILDTYPE_SNP_INDIV	3.65432625648054	0.0559237693142838	0.227804702956165	1	26	5	4	0.491273582976997
2098__WILDTYPE_SNP_INDIV	0.0603027436268349	0.806018080197176	0.909345121266537	1	26	5	4	-0.0283498413692194
899__WILDTYPE_SNP_INDIV	8.09806934572816	0.00443124339079386	0.0515204738789013	1	26	5	4	0.558090112568852
232__WILDTYPE_SNP_INDIV	0.596626337518956	0.439868133930292	0.693598642210864	1	26	5	4	-0.148172564757437
3044__WILDTYPE_SNP_INDIV	16.5335929942189	4.77957457472852e-05	0.00230592502796294	1	26	5	4	0.776930477731263
561__WILDTYPE_SNP_INDIV	1.70200597224721	0.192025848515601	0.455752743336482	1	26	5	4	0.325909092173443
3425__WILDTYPE_SNP_INDIV	0.0595924336712415	0.807141279017437	0.909478985208894	1	26	5	4	-0.0308793133190096
3143__WILDTYPE_SNP_INDIV	9.76046525687184	0.00178304780516009	0.028333928532991	1	25	5	4	1.34831288146838
2036__WILDTYPE_SNP_INDIV	5.28850194032839	0.021466678519794	0.131690567233958	1	26	5	4	0.391917588581596
3965__WILDTYPE_SNP_INDIV	4.47029354557435	0.0344890658791357	0.172523661480418	1	26	5	4	0.403021843174014
2093__WILDTYPE_SNP_INDIV	0.955596638822954	0.328298800588504	0.599016197074643	1	25	5	4	0.409757736368318
2487__WILDTYPE_SNP_INDIV	5.84067780100895	0.0156597930079164	0.109073072053687	1	26	5	4	0.669228791520995
3257__WILDTYPE_SNP_INDIV	3.80716699827599	0.0510336990529017	0.215211530540312	1	26	5	4	0.307330863736755
2193__WILDTYPE_SNP_INDIV	3.83887587373579	0.0500770848064442	0.213238624654947	1	26	5	4	0.873006611534058
3102__WILDTYPE_SNP_INDIV	2.37872695205624	0.122997743355486	0.35752039392064	1	26	5	4	0.305804127146581
689__WILDTYPE_SNP_INDIV	1.67307319937129	0.195847409889501	0.461581486411734	1	16	5	4	-1.25995101610848
3089__WILDTYPE_SNP_INDIV	0.0421175343867617	0.837395893001404	0.924905281400397	1	26	5	4	0.0272383710993727
1593__WILDTYPE_SNP_INDIV	0.10582700382929	0.744945988973477	0.87859321727297	1	26	5	4	0.0763019491958134
389__WILDTYPE_SNP_INDIV	0.000803796221703124	0.977381965399454	0.987880381624259	1	23	5	4	0.0135403605933814
928__WILDTYPE_SNP_INDIV	0.625669662472546	0.428948173547457	0.685032374327536	1	24	5	4	-0.310595577824878
3811__WILDTYPE_SNP_INDIV	26.391536907714	2.78759202712007e-07	3.43016772773057e-05	1	26	5	4	0.647031101414927
852__WILDTYPE_SNP_INDIV	6.78988768092563	0.00916756763043788	0.0794835506296279	1	25	5	4	-0.672762031714616
1766__WILDTYPE_SNP_INDIV	0.727249900924107	0.393776057626245	0.653886263165519	1	26	5	4	0.181107029338497
4048__WILDTYPE_SNP_INDIV	9.8958287687442	0.00165653829303449	0.0272250933844949	1	26	5	4	0.49980769069558
3495__WILDTYPE_SNP_INDIV	0.455664668988675	0.499657096592875	0.737986147062625	1	22	5	4	0.258675888509701
2786__WILDTYPE_SNP_INDIV	0.772505014382659	0.379443219966023	0.64061957141448	1	26	5	4	0.143042009102667
788__WILDTYPE_SNP_INDIV	1.31125497240555	0.252167561446296	0.521842228279765	1	26	5	4	0.293345395941712
2491__WILDTYPE_SNP_INDIV	4.19486242777566	0.0405466429637946	0.19058113573286	1	26	5	4	0.279476578983146
1986__WILDTYPE_SNP_INDIV	10.3991381190681	0.00126074145534805	0.0234281860305106	1	26	5	4	0.839442778905154
3661__WILDTYPE_SNP_INDIV	0.525428019991523	0.468535382857085	0.713130765090756	1	26	5	4	-0.101774455606008
1786__WILDTYPE_SNP_INDIV	9.30605131906987	0.00228398205996459	0.0333155924187541	1	26	5	4	0.479301399491531
3088__WILDTYPE_SNP_INDIV	4.75911978504973	0.0291434482128703	0.157676897377187	1	26	5	4	0.423155260938584
4053__WILDTYPE_SNP_INDIV	1.87393553130005	0.171025018050577	0.425719411682647	1	22	5	4	0.687220491907777
4167__WILDTYPE_SNP_INDIV	0.306800044241299	0.579650476612936	0.788829983070209	1	26	5	4	0.117023441126731
4388__WILDTYPE_SNP_INDIV	1.09090423526368	0.296270946403588	0.569861431579486	1	26	5	4	-0.426565494618205
547__WILDTYPE_SNP_INDIV	0.883111881470086	0.347350774470737	0.613559514971665	1	26	5	4	0.21065585594262
4104__WILDTYPE_SNP_INDIV	2.50104837563072	0.113770539826049	0.341027370784015	1	25	5	4	-0.530401691259129
4488__WILDTYPE_SNP_INDIV	16.7691693733595	4.22136267555798e-05	0.00215514037021306	1	26	5	4	0.639326792146153
3849__WILDTYPE_SNP_INDIV	0.144446980583325	0.7038995325124	0.860123183179652	1	26	5	4	0.0901553421728604
297__WILDTYPE_SNP_INDIV	3.24137253828553	0.0718004640746616	0.266695377007973	1	26	5	4	0.521230218009052
76__WILDTYPE_SNP_INDIV	0.0785939249476542	0.779212000311891	0.89631792653326	1	26	5	4	-0.0458302964039293
1221__WILDTYPE_SNP_INDIV	9.05372682635425	0.00262159894193026	0.0360488633877459	1	26	5	4	0.502934391902645
3968__WILDTYPE_SNP_INDIV	0.157493497378709	0.691474755529304	0.851960809187454	1	26	5	4	-0.085833368872212
605__WILDTYPE_SNP_INDIV	1.02213994769845	0.312011944811615	0.584900516855837	1	8	5	4	-0.94661748439734
3260__WILDTYPE_SNP_INDIV	3.2332368079301	0.0721579373810088	0.267402271421978	1	26	5	4	0.536547722890719
1933__WILDTYPE_SNP_INDIV	2.09507623301192	0.147774340668302	0.394701817609333	1	26	5	4	-0.440492693939121
1924__WILDTYPE_SNP_INDIV	6.20496888713092	0.0127392188252329	0.0970404938766551	1	24	5	4	0.954253558357466
2825__WILDTYPE_SNP_INDIV	0.0645240989597369	0.799483241761186	0.905313845495972	1	26	5	4	-0.0684611699262476
173__WILDTYPE_SNP_INDIV	0.613440292300766	0.433495411975157	0.689487134564151	1	26	5	4	0.208930779021209
2545__WILDTYPE_SNP_INDIV	1.2039101734569	0.272541558913414	0.545215863146871	1	11	5	4	-1.2573538862709
4570__WILDTYPE_SNP_INDIV	3.95260203230168	0.0467989511201916	0.205915939353973	1	26	5	4	-0.568091717055856
903__WILDTYPE_SNP_INDIV	0.00431143738842366	0.947647295644438	0.9771244335846	1	26	5	4	0.0192671736643856
3158__WILDTYPE_SNP_INDIV	1.16531437934577	0.280366105309925	0.553094622128621	1	26	5	4	0.301569662979505
1832__WILDTYPE_SNP_INDIV	0.0133689632748428	0.907950356496331	0.959100070245731	1	26	5	4	-0.0354990859730374
3391__WILDTYPE_SNP_INDIV	0.047123160512001	0.828147015780867	0.921005261724988	1	26	5	4	0.0752260138306385
681__WILDTYPE_SNP_INDIV	1.23210239029413	0.266998562514484	0.539685687276386	1	26	5	4	0.252308895991746
2201__WILDTYPE_SNP_INDIV	19.8531000993476	8.36270019086449e-06	0.0005816318582023	1	26	5	4	0.750944063142105
3879__WILDTYPE_SNP_INDIV	1.31275007970817	0.251897341497439	0.521674576838142	1	24	5	4	-0.406779070818085
3120__WILDTYPE_SNP_INDIV	5.71441703344863	0.0168261508498962	0.114537160182485	1	25	5	4	0.897037810066713
4196__WILDTYPE_SNP_INDIV	0.247993370382801	0.618491564487012	0.813412172642688	1	18	5	4	-0.35174213605818
95__WILDTYPE_SNP_INDIV	4.08350512374614	0.0433037403673486	0.197354843326596	1	23	5	4	-1.07796653997732
2412__WILDTYPE_SNP_INDIV	0.357402728065836	0.549952244097314	0.770575421729346	1	26	5	4	0.209432164057585
1429__WILDTYPE_SNP_INDIV	2.77969804768293	0.0954661655653755	0.314345411153406	1	12	5	4	2.06268056612147
340__WILDTYPE_SNP_INDIV	0.0935853829269035	0.759667627867512	0.886349924601883	1	26	5	4	0.0903239637309625
4086__WILDTYPE_SNP_INDIV	0.870719196901064	0.350756281481095	0.615951901192505	1	26	5	4	0.238721646964065
749__WILDTYPE_SNP_INDIV	2.69215338154572	0.100843447408258	0.323496816535828	1	24	5	4	0.957594589806008
1935__WILDTYPE_SNP_INDIV	0.445474715537557	0.504491810828755	0.741512050227274	1	25	5	4	0.285653220865322
1687__WILDTYPE_SNP_INDIV	6.95785025192185	0.00834522438974577	0.0758498709211931	1	26	5	4	-0.765946613099565
3037__WILDTYPE_SNP_INDIV	0.227625075364585	0.633290418169794	0.822474147968345	1	25	5	4	-0.185515151633964
4123__WILDTYPE_SNP_INDIV	5.25419747331023	0.0218938956919774	0.132679928675486	1	22	5	4	-1.11067149374981
3236__WILDTYPE_SNP_INDIV	0.0662515818967222	0.796874768161239	0.904111228863444	1	25	5	4	-0.0764280731989718
3732__WILDTYPE_SNP_INDIV	0.320129571794723	0.571529787461251	0.782977861840292	1	21	5	4	-0.290847738433544
1628__WILDTYPE_SNP_INDIV	0.96469620481048	0.326006501730068	0.597566742143409	1	24	5	4	-0.350038929302625
1487__WILDTYPE_SNP_INDIV	1.89721874781344	0.168389960285935	0.422695512275174	1	25	5	4	0.596407134985148
4501__WILDTYPE_SNP_INDIV	0.931803796467648	0.334394647937698	0.603974375405726	1	26	5	4	0.241491459321531
1740__WILDTYPE_SNP_INDIV	0.0838361506148431	0.77216455547468	0.893350458467451	1	26	5	4	-0.0706869762391797
77__WILDTYPE_SNP_INDIV	1.26067888156922	0.261522626689683	0.533835425556694	1	26	5	4	0.286302205192015
2170__WILDTYPE_SNP_INDIV	7.89778998938186	0.00494952336847735	0.054608831310769	1	25	5	4	1.09995911579283
1522__WILDTYPE_SNP_INDIV	0.104185944623168	0.746863014828459	0.879829315770915	1	25	5	4	-0.12710999924071
2194__WILDTYPE_SNP_INDIV	0.0878881439352881	0.766879309286569	0.890455796096357	1	25	5	4	-0.075762656230151
2334__WILDTYPE_SNP_INDIV	2.29768466543248	0.129567009817157	0.366406647090476	1	19	5	4	-0.728384396742726
4303__WILDTYPE_SNP_INDIV	0.0375303494917034	0.846389247282557	0.927780264437869	1	14	5	4	0.145022215199138
3528__WILDTYPE_SNP_INDIV	1.35138734309839	0.245035726000615	0.514934643829389	1	26	5	4	0.496563374843888
3411__WILDTYPE_SNP_INDIV	18.8973872939287	1.37941461447203e-05	0.000882641431313502	1	26	5	4	0.662288478686921
2767__WILDTYPE_SNP_INDIV	0.533754460358978	0.465032669311929	0.710855065815868	1	26	5	4	0.143357852298948
1588__WILDTYPE_SNP_INDIV	0.977477059562943	0.32282247425721	0.596085053466852	1	25	5	4	-0.638705528707838
4258__WILDTYPE_SNP_INDIV	1.31633549401067	0.251250775357173	0.520843399973681	1	26	5	4	0.216518451141282
3663__WILDTYPE_SNP_INDIV	2.24249222312011	0.13426442332035	0.374178262203462	1	16	5	4	-0.894375023241225
3358__WILDTYPE_SNP_INDIV	15.0392945999088	0.000105295807563686	0.00436382661320569	1	22	5	4	-1.6514879687337
4139__WILDTYPE_SNP_INDIV	1.2277459711396	0.267845841252285	0.540198078387727	1	22	5	4	0.672994117107041
3657__WILDTYPE_SNP_INDIV	2.78676870637764	0.0950457060789717	0.313703124809481	1	26	5	4	0.354664856287852
3080__WILDTYPE_SNP_INDIV	9.60396892588778	0.00194157264025764	0.0297687127814582	1	26	5	4	0.619088737622793
4706__WILDTYPE_SNP_INDIV	10.3239624435771	0.00131314059968228	0.0238703096131639	1	21	5	4	-2.00282143902625
1160__WILDTYPE_SNP_INDIV	20.2041460875498	6.9601918495942e-06	0.00049853672665974	1	26	5	4	0.516994725285077
2241__WILDTYPE_SNP_INDIV	0.826714882796296	0.363224178217198	0.626846594398522	1	26	5	4	0.146766227175855
3654__WILDTYPE_SNP_INDIV	10.5235739773294	0.00117861324147696	0.0223563831851696	1	21	5	4	-1.99594319406473
1218__WILDTYPE_SNP_INDIV	1.42897451228509	0.231931871533361	0.507311327023063	1	26	5	4	-0.187630014851379
3785__WILDTYPE_SNP_INDIV	1.21400428058394	0.270540531903453	0.543977804343361	1	20	5	4	0.681442527837036
1224__WILDTYPE_SNP_INDIV	3.8759227923797	0.0489833754825382	0.210622991688558	1	26	5	4	0.781022207582204
1972__WILDTYPE_SNP_INDIV	4.9735653242351	0.0257375413936058	0.145867589055852	1	24	5	4	0.917141079473816
4574__WILDTYPE_SNP_INDIV	6.02657457112127	0.0140920545912855	0.103698997278385	1	26	5	4	0.488604055889182
1610__WILDTYPE_SNP_INDIV	0.107727743574742	0.742746046545276	0.877656471179632	1	25	5	4	-0.145696357798921
3003__WILDTYPE_SNP_INDIV	0.0606669478629556	0.805444890777746	0.90932912996313	1	26	5	4	0.0440611003845911
3141__WILDTYPE_SNP_INDIV	5.86544225491707	0.0154409788284241	0.108289229397234	1	26	5	4	0.650673231786378
1205__WILDTYPE_SNP_INDIV	7.20783143575727	0.00725861442470817	0.0691310893961754	1	26	5	4	0.411391839207255
838__WILDTYPE_SNP_INDIV	0.717586657641277	0.396936671923205	0.655529715425891	1	26	5	4	0.126452600600316
675__WILDTYPE_SNP_INDIV	0.91904758397618	0.337725169928312	0.606030915768182	1	18	5	4	-1.03641110733468
4335__WILDTYPE_SNP_INDIV	0.227199142032532	0.633608444475718	0.822474147968345	1	21	5	4	0.205217827332943
3842__WILDTYPE_SNP_INDIV	0.00351797214392491	0.95270320852363	0.979123980774202	1	19	5	4	-0.0405582449145507
1303__WILDTYPE_SNP_INDIV	1.95290313448231	0.162274353537399	0.415557429362849	1	26	5	4	0.537511840369705
3679__WILDTYPE_SNP_INDIV	0.0420543290929345	0.837516245811426	0.924905281400397	1	26	5	4	0.0351283433414923
1799__WILDTYPE_SNP_INDIV	0.169024196686678	0.680980494884088	0.846200257625256	1	26	5	4	0.0795747938309577
3596__WILDTYPE_SNP_INDIV	3.22614922863204	0.0724709118272788	0.267643860401662	1	26	5	4	0.37484874391584
1678__WILDTYPE_SNP_INDIV	2.13855928264866	0.143636730669279	0.388783232082274	1	15	5	4	1.02700932818888
1333__WILDTYPE_SNP_INDIV	2.48575144340407	0.114881467911202	0.343071664284914	1	24	5	4	0.721582142095482
513__WILDTYPE_SNP_INDIV	4.59271744977559	0.0321080694136282	0.166041621892243	1	26	5	4	0.487216098740445
4465__WILDTYPE_SNP_INDIV	0.85131377023356	0.35618094406447	0.620325606792987	1	7	5	4	0.799439752687068
52__WILDTYPE_SNP_INDIV	0.19113265693386	0.66197558427629	0.838402325684427	1	26	5	4	0.0535425785082274
4149__WILDTYPE_SNP_INDIV	0.690976197482996	0.405832538135051	0.662961187543184	1	26	5	4	0.267872256405472
3961__WILDTYPE_SNP_INDIV	0.927643044970864	0.335476128208562	0.604108795224348	1	26	5	4	-0.142483906027143
60__WILDTYPE_SNP_INDIV	5.22431324476656	0.0222732399457465	0.134114527603059	1	26	5	4	0.475697835505613
1887__WILDTYPE_SNP_INDIV	0.417559029629047	0.518157560777454	0.7504534992963	1	26	5	4	-0.109795620296727
1317__WILDTYPE_SNP_INDIV	4.84896494367081	0.0276627271530086	0.151876725040987	1	26	5	4	-0.580986164180418
1901__WILDTYPE_SNP_INDIV	0.405209630552122	0.524410976795788	0.754390970516483	1	22	5	4	-0.465616087570561
4032__WILDTYPE_SNP_INDIV	0.78726636771205	0.374927997891182	0.636650716422247	1	23	5	4	0.58909898651744
1301__WILDTYPE_SNP_INDIV	17.0055129499888	3.72714424437616e-05	0.00194419187269143	1	25	5	4	-1.67177746777116
3215__WILDTYPE_SNP_INDIV	3.21958559996017	0.072762048191914	0.268191297444697	1	21	5	4	0.831708472716399
4684__WILDTYPE_SNP_INDIV	16.6664249529435	4.45627685876733e-05	0.00220470852012623	1	12	5	4	3.56082752913796
574__WILDTYPE_SNP_INDIV	0.335774590804249	0.562278422166669	0.778640754431727	1	26	5	4	0.125891217950795
828__WILDTYPE_SNP_INDIV	0.494639313197695	0.481865079607991	0.723551108454097	1	26	5	4	0.14491763662863
4191__WILDTYPE_SNP_INDIV	6.56982719744298	0.0103722021121602	0.0850122253832216	1	18	5	4	2.27600642003051
2976__WILDTYPE_SNP_INDIV	12.6008251236581	0.000385576503806925	0.0107906783616734	1	26	5	4	1.0501866440901
2028__WILDTYPE_SNP_INDIV	22.626314321054	1.96771040380933e-06	0.000181596965920788	1	26	5	4	0.617531180825856
2633__WILDTYPE_SNP_INDIV	0.243658798622391	0.621575936980496	0.815360342339361	1	18	5	4	0.275971748748385
1001__WILDTYPE_SNP_INDIV	1.99253640097231	0.158075928829952	0.409235368194805	1	26	5	4	0.448532145572473
2955__WILDTYPE_SNP_INDIV	3.9563801184654	0.0466940138149445	0.20577095711471	1	22	5	4	-1.06442024092116
4426__WILDTYPE_SNP_INDIV	12.5328923681709	0.000399850376591699	0.0109650397557918	1	26	5	4	0.475784388830953
255__WILDTYPE_SNP_INDIV	0.273756645253343	0.600822842793339	0.802490626931598	1	26	5	4	0.102765632186611
2591__WILDTYPE_SNP_INDIV	9.70904657157598	0.00183363119253917	0.0288060382082273	1	26	5	4	0.667429640966472
638__WILDTYPE_SNP_INDIV	1.91470735168286	0.166441294640278	0.420838658049892	1	26	5	4	0.566895690200201
3499__WILDTYPE_SNP_INDIV	0.0604313740732323	0.805815430780484	0.909345121266537	1	26	5	4	-0.0571204717035128
3298__WILDTYPE_SNP_INDIV	1.60410779451013	0.205322046481079	0.473977902089251	1	26	5	4	-0.339386299176181
813__WILDTYPE_SNP_INDIV	0.114239350358048	0.735368371121284	0.875411527767487	1	23	5	4	-0.154919794570305
2042__WILDTYPE_SNP_INDIV	7.07321594859104	0.00782446896163336	0.0728046374433094	1	26	5	4	0.635367547589738
303__WILDTYPE_SNP_INDIV	2.15149587104224	0.142431060480474	0.386610101383367	1	26	5	4	0.303527996422569
4279__WILDTYPE_SNP_INDIV	0.213905352032953	0.643723498328735	0.827883770268666	1	22	5	4	0.206530486220594
4182__WILDTYPE_SNP_INDIV	6.98245794471427	0.00823124830468202	0.0753850393400172	1	26	5	4	-0.642418372422541
3782__WILDTYPE_SNP_INDIV	0.185328900297918	0.666833106772878	0.839565618753366	1	26	5	4	0.157636244065965
3829__WILDTYPE_SNP_INDIV	0.958345444209726	0.327604094256521	0.59823898338548	1	18	5	4	0.614353480831208
2883__WILDTYPE_SNP_INDIV	10.2834810743748	0.00134226469932589	0.024125574127584	1	26	5	4	0.460777885707106
3691__WILDTYPE_SNP_INDIV	8.42053855637823	0.00371005882707859	0.0461258350029797	1	26	5	4	-0.321311718005772
2953__WILDTYPE_SNP_INDIV	0.0543726119931307	0.815622135690903	0.913802583438948	1	26	5	4	0.0386488886701263
3217__WILDTYPE_SNP_INDIV	1.44078194475287	0.230012846705803	0.505058877074651	1	26	5	4	-0.337143152593406
4201__WILDTYPE_SNP_INDIV	0.0177343499503877	0.89405863597918	0.952560293223159	1	22	5	4	0.0554409871920175
718__WILDTYPE_SNP_INDIV	2.04850953435016	0.152355278260814	0.401765531550319	1	26	5	4	0.314699175867791
803__WILDTYPE_SNP_INDIV	0.0407644584070113	0.839993259505356	0.925207172909388	1	26	5	4	-0.0517484776685319
1627__WILDTYPE_SNP_INDIV	18.1913508639418	1.99784063477783e-05	0.00119845465078735	1	26	5	4	2.31641264767205
2555__WILDTYPE_SNP_INDIV	1.60442952724134	0.205276610045965	0.473977902089251	1	26	5	4	-0.323105894574609
2727__WILDTYPE_SNP_INDIV	2.6637073106134	0.102661202860671	0.325760334538315	1	18	5	4	0.822883625452233
4694__WILDTYPE_SNP_INDIV	4.0916089399965	0.0430965991604205	0.19659750890766	1	7	5	4	1.80601871512953
2747__WILDTYPE_SNP_INDIV	0.994649342295361	0.318608683435082	0.59126182204368	1	26	5	4	0.167308466267641
2150__WILDTYPE_SNP_INDIV	0.327032471597704	0.56741172326148	0.781575447741632	1	25	5	4	-0.159300983399775
3351__WILDTYPE_SNP_INDIV	11.4775639970239	0.000704413986550698	0.0157231754486363	1	26	5	4	0.408595423632957
96__WILDTYPE_SNP_INDIV	15.0359759499784	0.000105481118385468	0.00436382661320569	1	26	5	4	0.959365470960254
1629__WILDTYPE_SNP_INDIV	0.0451432192876382	0.831740896972658	0.922043096459179	1	26	5	4	0.051165251421585
1885__WILDTYPE_SNP_INDIV	0.0435837395207272	0.834629985717306	0.923326256675276	1	26	5	4	0.0449929100218505
4667__WILDTYPE_SNP_INDIV	1.40147587012825	0.236476618139392	0.510054190361586	1	26	5	4	0.192240529909762
3199__WILDTYPE_SNP_INDIV	1.67647974549442	0.195392868960928	0.461533115842145	1	9	5	4	-1.45180258293687
3452__WILDTYPE_SNP_INDIV	20.1543574847828	7.1437319789286e-06	0.000504158378924681	1	26	5	4	1.48307448805114
1254__WILDTYPE_SNP_INDIV	0.0184825549645211	0.89186036479867	0.951330938134879	1	26	5	4	0.0266724798670107
2430__WILDTYPE_SNP_INDIV	3.127429859936	0.0769850212158095	0.276949862679663	1	26	5	4	0.242501090477398
2521__WILDTYPE_SNP_INDIV	0.0809387452084138	0.776029260458744	0.894392480272515	1	25	5	4	-0.0895693687893351
2386__WILDTYPE_SNP_INDIV	4.46284412225668	0.0346397762042158	0.172802792103983	1	19	5	4	1.09365916638952
1660__WILDTYPE_SNP_INDIV	8.38950921225251	0.00377392795941151	0.0464271282861589	1	26	5	4	0.817805560160306
3160__WILDTYPE_SNP_INDIV	0.765229452151971	0.38169691749408	0.642048197355096	1	25	5	4	0.308267826922157
1881__WILDTYPE_SNP_INDIV	2.43565896702785	0.1186040444014	0.350480793769902	1	26	5	4	0.272270750150363
2735__WILDTYPE_SNP_INDIV	2.295153026869	0.129778419693099	0.366788360487151	1	24	5	4	0.864157958598508
261__WILDTYPE_SNP_INDIV	2.10840763336364	0.146491682901686	0.392745020248709	1	26	5	4	0.297062424257333
881__WILDTYPE_SNP_INDIV	1.52684544239173	0.216586505678038	0.489325064685932	1	24	5	4	0.732075044054488
2516__WILDTYPE_SNP_INDIV	9.64117365656432	0.00190263625577491	0.0293508651770515	1	23	5	4	1.47246640639094
1902__WILDTYPE_SNP_INDIV	1.77127530883718	0.183224328253251	0.442116374786336	1	23	5	4	-0.650700558854075
2611__WILDTYPE_SNP_INDIV	0.12648280764688	0.722107026912224	0.869827214395523	1	26	5	4	0.0829300373396563
1128__WILDTYPE_SNP_INDIV	13.2126107696017	0.000278071751429897	0.00849978557396226	1	26	5	4	0.593555182858727
2402__WILDTYPE_SNP_INDIV	2.27343116771294	0.131608241271807	0.370432815169149	1	26	5	4	0.3687715578953
